edificio_id,regional_sample_rank,codigo_region,region,codigo_comuna,tmy_commune_id,nombre_comuna,year,episcope_archetype,area_promedio_inmueble_m2,n_inmuebles,total_inmuebles_regional,wood_inmuebles_regional,wood_share_regional,sampling_weight_wood_inmuebles,sample_expansion_weight,requested_samples_region,n_pers_edificio,heating_demand_kwh,heating_demand_kwh_m2,scenario,efficiency,target_fuel_energy_kwh,assigned_useful_energy_kwh,assigned_fuel_energy_kwh,unallocated_fuel_energy_kwh,unmet_heating_energy_kwh,wood_mass_kg,wood_volume_solid_m3,wood_volume_stere,scenario_source,useful_coverage_target,redpe_case,redpe_target_m3st,weather_rows,building_year,building_type,material,thermal_zone,model_persons,model_area_m2,climate_severity_adjustment,hdd_base_c,hdd_regional,hdd_reference_region,hdd_reference_c,hdd_ratio_to_reference,wall_u_multiplier,window_u_multiplier,infiltration_multiplier
2077320,18,9,Araucania,9109,9211,Victoria,2024,CL.SFH.preRT.mad.F,62.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,3.0,9231.338646551358,148.89255881534447,redpe_mid,0.5,20640.0,9231.338646551358,18462.677293102715,2177.3227068972847,0.0,4431.042550344651,6.330060786206645,9.890719978447883,REDPE_2020,,mid,11.055,8784,1990,SFH,mad,F,3,62.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2171817,19,9,Araucania,9202,9119,Vilcún,2024,CL.SFH.RT1.mad.F,22.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.7624309392265194,5074.752295132128,230.67055886964218,coverage_mid,0.5,7612.128442698192,3806.0642213490964,7612.128442698193,0.0,1268.688073783032,1826.9108262475663,2.6098726089250945,4.07792595144546,coverage_sensitivity,0.75,,,8784,2003,SFH,mad,F,3,22.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2171817,19,9,Araucania,9202,9119,Vilcún,2024,CL.SFH.RT1.mad.F,22.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.7624309392265194,5074.752295132128,230.67055886964218,redpe_mid,0.5,20640.0,5074.752295132128,10149.504590264256,10490.495409735744,0.0,2435.8811016634213,3.479830145233459,5.437234601927279,REDPE_2020,,mid,11.055,8784,2003,SFH,mad,F,3,22.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2180293,20,9,Araucania,9204,9103,Cunco,2024,CL.SFH.preRT.mad.F,135.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.6106870229007635,19925.988684221687,147.59991617941992,coverage_mid,0.5,29888.98302633253,14944.491513166266,29888.98302633253,0.0,4981.497171055422,7173.355926319808,10.247651323314011,16.011955192678144,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,F,3,135.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2180293,20,9,Araucania,9204,9103,Cunco,2024,CL.SFH.preRT.mad.F,135.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.6106870229007635,19925.988684221687,147.59991617941992,redpe_mid,0.5,20640.0,10320.0,20640.0,0.0,9605.988684221687,4953.6,7.076571428571429,11.057142857142859,REDPE_2020,,mid,11.055,8784,1990,SFH,mad,F,3,135.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2035392,21,9,Araucania,9101,9201,Angol,2024,CL.SFH.RT2.mad.F,40.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,3.02,6406.386020215928,160.1596505053982,coverage_mid,0.5,9609.579030323892,4804.789515161947,9609.579030323894,0.0,1601.596505053981,2306.2989672777344,3.2947128103967636,5.147988766244943,coverage_sensitivity,0.75,,,8784,2011,SFH,mad,F,3,40.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2035392,21,9,Araucania,9101,9201,Angol,2024,CL.SFH.RT2.mad.F,40.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,3.02,6406.386020215928,160.1596505053982,redpe_mid,0.5,20640.0,6406.386020215928,12812.772040431855,7827.227959568145,0.0,3075.0652897036457,4.392950413862351,6.863985021659924,REDPE_2020,,mid,11.055,8784,2011,SFH,mad,F,3,40.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2068648,22,9,Araucania,9108,9207,Lumaco,2024,CL.SFH.RT2.mad.F,50.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,1.5555555555555556,8044.422351419846,160.8884470283969,coverage_mid,0.5,12066.633527129768,6033.316763564883,12066.633527129767,1.8189894035458565e-12,2011.105587854963,2895.992046511144,4.13713149501592,6.464267960962375,coverage_sensitivity,0.75,,,8784,2011,SFH,mad,F,2,50.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2068648,22,9,Araucania,9108,9207,Lumaco,2024,CL.SFH.RT2.mad.F,50.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,1.5555555555555556,8044.422351419846,160.8884470283969,redpe_mid,0.5,20640.0,8044.422351419846,16088.844702839691,4551.155297160309,0.0,3861.322728681526,5.516175326687894,8.619023947949835,REDPE_2020,,mid,11.055,8784,2011,SFH,mad,F,2,50.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2196403,23,9,Araucania,9208,9111,Nueva Imperial,2024,CL.SFH.post2021.mad.F,128.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,28.75,9110.314629686007,71.17433304442193,coverage_mid,0.5,13665.47194452901,6832.735972264505,13665.47194452901,0.0,2277.5786574215035,3279.713266686963,4.685304666695662,7.320788541711972,coverage_sensitivity,0.75,,,8784,2022,SFH,mad,F,8,128.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2196403,23,9,Araucania,9208,9111,Nueva Imperial,2024,CL.SFH.post2021.mad.F,128.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,28.75,9110.314629686007,71.17433304442193,redpe_mid,0.5,20640.0,9110.314629686007,18220.629259372014,2419.3707406279864,0.0,4372.951022249284,6.247072888927548,9.761051388949292,REDPE_2020,,mid,11.055,8784,2022,SFH,mad,F,8,128.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2228668,24,9,Araucania,9215,9120,Villarrica,2024,CL.SFH.preRT.mad.F,40.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,0.5384615384615384,7021.675876102581,175.54189690256453,coverage_mid,0.5,10532.513814153872,5266.256907076936,10532.513814153872,0.0,1755.418969025647,2527.8033153969295,3.6111475934241852,5.642418114725289,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,F,1,40.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2228668,24,9,Araucania,9215,9120,Villarrica,2024,CL.SFH.preRT.mad.F,40.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,0.5384615384615384,7021.675876102581,175.54189690256453,redpe_mid,0.5,20640.0,7021.675876102581,14043.351752205162,6596.6482477948375,0.0,3370.404420529239,4.8148634578989125,7.5232241529670505,REDPE_2020,,mid,11.055,8784,1990,SFH,mad,F,1,40.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2191156,25,9,Araucania,9205,9108,Lautaro,2024,CL.SFH.preRT.mad.F,36.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.75,6055.729934697046,168.21472040825128,coverage_mid,0.5,9083.594902045568,4541.797451022785,9083.59490204557,0.0,1513.932483674261,2180.062776490937,3.1143753949870527,4.86621155466727,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,F,3,36.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2191156,25,9,Araucania,9205,9108,Lautaro,2024,CL.SFH.preRT.mad.F,36.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.75,6055.729934697046,168.21472040825128,redpe_mid,0.5,20640.0,6055.729934697046,12111.459869394092,8528.540130605908,0.0,2906.750368654582,4.152500526649403,6.488282072889692,REDPE_2020,,mid,11.055,8784,1990,SFH,mad,F,3,36.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2256107,26,9,Araucania,9217,9110,Melipeuco,2024,CL.SFH.post2021.mad.H,70.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,10.928571428571429,9722.18965633226,138.88842366188945,coverage_mid,0.5,14583.284484498392,7291.642242249196,14583.284484498392,0.0,2430.5474140830647,3499.988276279614,4.99998325182802,7.812473830981281,coverage_sensitivity,0.75,,,8784,2022,SFH,mad,H,8,70.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2256107,26,9,Araucania,9217,9110,Melipeuco,2024,CL.SFH.post2021.mad.H,70.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,10.928571428571429,9722.18965633226,138.88842366188945,redpe_mid,0.5,20640.0,9722.18965633226,19444.37931266452,1195.6206873354786,0.0,4666.651035039485,6.666644335770693,10.416631774641708,REDPE_2020,,mid,11.055,8784,2022,SFH,mad,H,8,70.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2220221,27,9,Araucania,9213,9118,Toltén,2024,CL.SFH.RT2.mad.E,93.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,13.0,9444.554540893138,101.55434990207675,coverage_mid,0.5,14166.831811339707,7083.415905669852,14166.831811339704,3.637978807091713e-12,2361.1386352232853,3400.0396347215287,4.857199478173612,7.589374184646269,coverage_sensitivity,0.75,,,8784,2011,SFH,mad,E,8,93.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2220221,27,9,Araucania,9213,9118,Toltén,2024,CL.SFH.RT2.mad.E,93.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,13.0,9444.554540893138,101.55434990207675,redpe_mid,0.5,20640.0,9444.554540893138,18889.109081786275,1750.890918213725,0.0,4533.3861796287065,6.476265970898152,10.119165579528362,REDPE_2020,,mid,11.055,8784,2011,SFH,mad,E,8,93.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2194051,28,9,Araucania,9206,9113,Perquenco,2024,CL.SFH.preRT.mad.F,35.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.433333333333333,5945.911107509719,169.88317450027768,coverage_mid,0.5,8918.86666126458,4459.433330632289,8918.866661264577,1.8189894035458565e-12,1486.4777768774293,2140.5279987034987,3.057897141004998,4.777964282820309,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,F,2,35.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2194051,28,9,Araucania,9206,9113,Perquenco,2024,CL.SFH.preRT.mad.F,35.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.433333333333333,5945.911107509719,169.88317450027768,redpe_mid,0.5,20640.0,5945.911107509719,11891.822215019438,8748.177784980562,0.0,2854.0373316046653,4.077196188006664,6.370619043760413,REDPE_2020,,mid,11.055,8784,1990,SFH,mad,F,2,35.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2195848,29,9,Araucania,9207,9106,Galvarino,2024,CL.SFH.RT2.mad.F,50.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.888888888888889,6641.310345918802,132.82620691837604,coverage_mid,0.5,9961.965518878204,4980.982759439102,9961.965518878204,0.0,1660.3275864796997,2390.871724530769,3.4155310350439554,5.3367672422561805,coverage_sensitivity,0.75,,,8784,2011,SFH,mad,F,3,50.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2195848,29,9,Araucania,9207,9106,Galvarino,2024,CL.SFH.RT2.mad.F,50.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.888888888888889,6641.310345918802,132.82620691837604,redpe_mid,0.5,20640.0,6641.310345918802,13282.620691837605,7357.379308162395,0.0,3187.828966041025,4.5540413800586075,7.115689656341574,REDPE_2020,,mid,11.055,8784,2011,SFH,mad,F,3,50.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2272399,30,9,Araucania,9220,9112,Padre Las Casas,2024,CL.SFH.CEV.mad.F,46.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,4.266666666666667,5645.9651569266525,122.73837297666635,coverage_mid,0.5,8468.947735389978,4234.473867694989,8468.947735389978,0.0,1411.4912892316627,2032.5474564935948,2.9036392235622785,4.5369362868160605,coverage_sensitivity,0.75,,,8784,2018,SFH,mad,F,4,46.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2272399,30,9,Araucania,9220,9112,Padre Las Casas,2024,CL.SFH.CEV.mad.F,46.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,4.266666666666667,5645.9651569266525,122.73837297666635,redpe_mid,0.5,20640.0,5645.9651569266525,11291.930313853305,9348.069686146695,0.0,2710.0632753247933,3.8715189647497046,6.049248382421413,REDPE_2020,,mid,11.055,8784,2018,SFH,mad,F,4,46.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2052183,31,9,Araucania,9103,9206,Los Sauces,2024,CL.SFH.preRT.mad.F,95.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.88659793814433,10469.247579349963,110.20260609842067,coverage_mid,0.5,15703.871369024946,7851.935684512473,15703.871369024946,0.0,2617.31189483749,3768.929128565987,5.384184469379981,8.412788233406221,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,F,3,95.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2052183,31,9,Araucania,9103,9206,Los Sauces,2024,CL.SFH.preRT.mad.F,95.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.88659793814433,10469.247579349963,110.20260609842067,redpe_mid,0.5,20640.0,10320.0,20640.0,0.0,149.24757934996342,4953.6,7.076571428571429,11.057142857142859,REDPE_2020,,mid,11.055,8784,1990,SFH,mad,F,3,95.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2082449,32,9,Araucania,9110,9203,Curacautín,2024,CL.SFH.preRT.mad.F,40.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.393939393939394,9511.225561794665,237.78063904486663,coverage_mid,0.5,14266.838342691997,7133.419171345998,14266.838342691995,1.8189894035458565e-12,2377.806390448666,3424.041202246079,4.891487431780113,7.642949112156426,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,F,2,40.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2082449,32,9,Araucania,9110,9203,Curacautín,2024,CL.SFH.preRT.mad.F,40.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.393939393939394,9511.225561794665,237.78063904486663,redpe_mid,0.5,20640.0,9511.225561794665,19022.45112358933,1617.5488764106703,0.0,4565.38826966144,6.521983242373485,10.19059881620857,REDPE_2020,,mid,11.055,8784,1990,SFH,mad,F,2,40.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2179826,33,9,Araucania,9204,9103,Cunco,2024,CL.SFH.preRT.mad.F,220.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,3.230769230769231,30133.282955045852,136.96946797748114,coverage_mid,0.5,45199.924432568776,22599.962216284388,45199.924432568776,0.0,7533.3207387614675,10847.981863816507,15.497116948309296,24.214245231733276,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,F,3,220.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2179826,33,9,Araucania,9204,9103,Cunco,2024,CL.SFH.preRT.mad.F,220.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,3.230769230769231,30133.282955045852,136.96946797748114,redpe_mid,0.5,20640.0,10320.0,20640.0,0.0,19813.282955045855,4953.6,7.076571428571429,11.057142857142859,REDPE_2020,,mid,11.055,8784,1990,SFH,mad,F,3,220.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2073021,34,9,Araucania,9109,9211,Victoria,2024,CL.SFH.RT1.mad.F,44.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,3.590909090909091,6917.0433829691,157.2055314311159,coverage_mid,0.5,10375.56507445365,5187.782537226826,10375.565074453652,0.0,1729.2608457422746,2490.135617868877,3.5573365969555386,5.558338432743029,coverage_sensitivity,0.75,,,8784,2003,SFH,mad,F,4,44.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2073021,34,9,Araucania,9109,9211,Victoria,2024,CL.SFH.RT1.mad.F,44.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,3.590909090909091,6917.0433829691,157.2055314311159,redpe_mid,0.5,20640.0,6917.0433829691,13834.0867659382,6805.9132340618,0.0,3320.1808238251683,4.743115462607383,7.411117910324036,REDPE_2020,,mid,11.055,8784,2003,SFH,mad,F,4,44.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2256461,35,9,Araucania,9218,9104,Curarrehue,2024,CL.SFH.RT1.mad.H,133.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.259259259259259,19046.945174566998,143.21011409448872,coverage_mid,0.5,28570.4177618505,14285.208880925245,28570.41776185049,7.275957614183426e-12,4761.736293641751,6856.9002628441185,9.795571804063027,15.30558094384848,coverage_sensitivity,0.75,,,8784,2003,SFH,mad,H,2,133.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2256461,35,9,Araucania,9218,9104,Curarrehue,2024,CL.SFH.RT1.mad.H,133.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.259259259259259,19046.945174566998,143.21011409448872,redpe_mid,0.5,20640.0,10319.999999999998,20639.999999999996,3.637978807091713e-12,8726.945174567,4953.599999999999,7.076571428571428,11.057142857142855,REDPE_2020,,mid,11.055,8784,2003,SFH,mad,H,2,133.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2216933,36,9,Araucania,9212,9107,Gorbea,2024,CL.SFH.RT2.mad.F,42.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.369565217391304,6812.7977135046185,162.20946936915757,coverage_mid,0.5,10219.196570256929,5109.598285128464,10219.196570256929,0.0,1703.1994283761542,2452.607176861663,3.5037245383738043,5.474569591209069,coverage_sensitivity,0.75,,,8784,2011,SFH,mad,F,2,42.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2216933,36,9,Araucania,9212,9107,Gorbea,2024,CL.SFH.RT2.mad.F,42.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.369565217391304,6812.7977135046185,162.20946936915757,redpe_mid,0.5,20640.0,6812.7977135046185,13625.595427009237,7014.404572990763,0.0,3270.142902482217,4.671632717831739,7.2994261216120915,REDPE_2020,,mid,11.055,8784,2011,SFH,mad,F,2,42.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2059166,37,9,Araucania,9105,9202,Collipulli,2024,CL.SFH.preRT.mad.F,43.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,1.7916666666666667,6521.332769958287,151.6589016269369,coverage_mid,0.5,9781.99915493743,4890.999577468715,9781.99915493743,0.0,1630.333192489572,2347.6797971849833,3.353828281692833,5.240356690145052,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,F,2,43.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2059166,37,9,Araucania,9105,9202,Collipulli,2024,CL.SFH.preRT.mad.F,43.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,1.7916666666666667,6521.332769958287,151.6589016269369,redpe_mid,0.5,20640.0,6521.332769958287,13042.665539916574,7597.334460083426,0.0,3130.2397295799774,4.47177104225711,6.987142253526734,REDPE_2020,,mid,11.055,8784,1990,SFH,mad,F,2,43.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2169859,38,9,Araucania,9202,9119,Vilcún,2024,CL.SFH.RT1.mad.F,31.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.1904761904761907,6517.584327587028,210.24465572861382,coverage_mid,0.5,9776.376491380543,4888.188245690272,9776.376491380544,0.0,1629.396081896757,2346.3303579313306,3.3519005113304723,5.237344548953863,coverage_sensitivity,0.75,,,8784,2003,SFH,mad,F,2,31.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2169859,38,9,Araucania,9202,9119,Vilcún,2024,CL.SFH.RT1.mad.F,31.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.1904761904761907,6517.584327587028,210.24465572861382,redpe_mid,0.5,20640.0,6517.584327587028,13035.168655174057,7604.831344825943,0.0,3128.440477241774,4.4692006817739625,6.983126065271816,REDPE_2020,,mid,11.055,8784,2003,SFH,mad,F,2,31.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2069401,39,9,Araucania,9108,9207,Lumaco,2024,CL.SFH.preRT.mad.F,24.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,1.375,5246.486910702928,218.60362127928866,coverage_mid,0.5,7869.730366054392,3934.865183027196,7869.730366054392,0.0,1311.621727675732,1888.7352878530542,2.6981932683615057,4.215926981814853,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,F,1,24.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2069401,39,9,Araucania,9108,9207,Lumaco,2024,CL.SFH.preRT.mad.F,24.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,1.375,5246.486910702928,218.60362127928866,redpe_mid,0.5,20640.0,5246.486910702928,10492.973821405856,10147.026178594144,0.0,2518.3137171374055,3.597591024482008,5.621235975753137,REDPE_2020,,mid,11.055,8784,1990,SFH,mad,F,1,24.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2207866,40,9,Araucania,9210,9116,Saavedra,2024,CL.SFH.preRT.mad.E,39.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.2142857142857144,4856.834180209628,124.53420974896483,coverage_mid,0.5,7285.251270314442,3642.625635157221,7285.251270314442,0.0,1214.208545052408,1748.4603048754661,2.49780043553638,3.9028131805255937,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,E,2,39.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2207866,40,9,Araucania,9210,9116,Saavedra,2024,CL.SFH.preRT.mad.E,39.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.2142857142857144,4856.834180209628,124.53420974896483,redpe_mid,0.5,20640.0,4856.834180209628,9713.668360419257,10926.331639580743,0.0,2331.2804065006217,3.3304005807151738,5.203750907367459,REDPE_2020,,mid,11.055,8784,1990,SFH,mad,E,2,39.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2244641,41,9,Araucania,9215,9120,Villarrica,2024,CL.SFH.preRT.mad.F,136.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,1.4090909090909092,17221.631639901192,126.62964441103817,coverage_mid,0.5,25832.447459851788,12916.223729925894,25832.447459851788,0.0,4305.407909975295,6199.7873903644295,8.856839129092043,13.838811139206317,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,F,1,136.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2244641,41,9,Araucania,9215,9120,Villarrica,2024,CL.SFH.preRT.mad.F,136.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,1.4090909090909092,17221.631639901192,126.62964441103817,redpe_mid,0.5,20640.0,10320.0,20640.0,0.0,6901.631639901189,4953.6,7.076571428571429,11.057142857142859,REDPE_2020,,mid,11.055,8784,1990,SFH,mad,F,1,136.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2275586,42,9,Araucania,9221,9121,Cholchol,2024,CL.SFH.RT2.mad.F,44.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,3.1818181818181817,6229.749055687759,141.58520581108544,coverage_mid,0.5,9344.623583531638,4672.311791765818,9344.623583531637,1.8189894035458565e-12,1557.4372639219407,2242.709660047593,3.203870942925133,5.00604834832052,coverage_sensitivity,0.75,,,8784,2011,SFH,mad,F,3,44.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2275586,42,9,Araucania,9221,9121,Cholchol,2024,CL.SFH.RT2.mad.F,44.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,3.1818181818181817,6229.749055687759,141.58520581108544,redpe_mid,0.5,20640.0,6229.749055687759,12459.498111375518,8180.501888624482,0.0,2990.2795467301244,4.271827923900178,6.674731131094028,REDPE_2020,,mid,11.055,8784,2011,SFH,mad,F,3,44.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2262501,43,9,Araucania,9220,9112,Padre Las Casas,2024,CL.SFH.RT1.lad.F,51.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,3.210526315789474,4554.221470736112,89.29846021051199,coverage_mid,0.5,6831.332206104167,3415.6661030520836,6831.332206104167,0.0,1138.5553676840282,1639.5197294650002,2.342171042092857,3.659642253270089,coverage_sensitivity,0.75,,,8784,2003,SFH,lad,F,3,51.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2262501,43,9,Araucania,9220,9112,Padre Las Casas,2024,CL.SFH.RT1.lad.F,51.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,3.210526315789474,4554.221470736112,89.29846021051199,redpe_mid,0.5,20640.0,4554.221470736112,9108.442941472224,11531.557058527776,0.0,2186.0263059533336,3.1228947227904764,4.879523004360119,REDPE_2020,,mid,11.055,8784,2003,SFH,lad,F,3,51.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
2258823,44,9,Araucania,9219,9117,Teodoro Schmidt,2024,CL.SFH.RT1.mad.E,89.0,1,283027,160179,0.5659495383832638,0.16257701091093632,2464.2923076923075,65,2.810810810810811,9335.155469279205,104.88938729527197,coverage_mid,0.5,14002.733203918808,7001.366601959404,14002.733203918808,0.0,2333.7888673198013,3360.655968940514,4.800937098486449,7.5014642163850755,coverage_sensitivity,0.75,,,8784,2003,SFH,mad,E,3,89.0,True,12.0,1015.2865739397402,9,1015.2865739397402,1.0,1.1,1.08,1.2
