edificio_id,codigo_region,region,heating_demand_kwh,calibration_target_source,calibration_target_fuel_energy_kwh,mvp_target_fuel_energy_kwh,mvp_assigned_useful_energy_kwh,mvp_unmet_heating_energy_kwh,trial,event_fuel_energy_kwh,event_duration_hours,min_event_interval_hours,storage_capacity_kwh,storage_loss_rate_per_hour,valid,error,score,assigned_useful_energy_kwh,assigned_fuel_energy_kwh,profile_error_kwh,unmet_heating_energy_kwh,storage_spill_energy_kwh,stored_energy_end_kwh,event_count,is_best
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,88,16.0,2.0,4.0,8.0,0.0,True,,0.017740742235849413,10372.814980434428,21168.0,86.49722845109473,86.49722845109473,207.7764901759945,3.408529389575878,1323,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,89,16.0,2.0,4.0,8.0,0.01,True,,0.03024934958734019,10363.357091552103,21840.0,95.95511733342227,95.95511733342227,223.72102755829738,0.900985582069955,1365,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,90,16.0,2.0,4.0,16.0,0.0,True,,0.004263806167615059,10430.199720919716,20872.0,29.112487965806572,29.112487965806572,0.0,5.8002790802821975,1305,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,91,16.0,2.0,4.0,16.0,0.01,True,,0.020679564608581995,10419.189051291172,21872.0,40.12315759435067,40.12315759435067,0.0,8.397351940278856,1367,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,92,16.0,2.0,4.0,32.0,0.0,True,,0.0007836324309031257,10455.184071456832,20928.0,4.128137428692245,4.128137428692245,0.0,8.815928543167942,1308,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,93,16.0,2.0,4.0,32.0,0.01,True,,0.02918241882231212,10448.204360869599,22584.0,11.107848015925148,11.107848015925148,0.0,10.441028692303322,1412,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,94,16.0,2.0,4.0,64.0,0.0,True,,0.001032840295280832,10459.312208885525,20960.0,0.0,0.0,0.0,20.687791114475704,1310,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,95,16.0,2.0,4.0,64.0,0.01,True,,0.05022600259412123,10457.657459990804,23904.0,1.6547488947186864,1.6547488947186864,0.0,21.121671388752112,1494,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,96,32.0,1.0,1.0,8.0,0.0,True,,0.7613034216248282,6452.167304873961,30045.0,4007.144904011564,4007.144904011564,8570.332695126039,0.0,939,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,97,32.0,1.0,1.0,8.0,0.01,True,,0.7894562295012244,6214.98018944493,30045.0,4244.332019440593,4244.332019440593,8601.725112415466,0.0,939,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,98,32.0,1.0,1.0,16.0,0.0,True,,0.12884112786392785,10459.312208885525,26080.0,0.0,0.0,2576.549592226728,4.138198887747735,815,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,99,32.0,1.0,1.0,16.0,0.01,True,,0.16471560513327466,10459.312208885525,28032.0,0.0,0.0,2772.7386207241916,11.646509505334325,876,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,100,32.0,1.0,1.0,32.0,0.0,True,,0.0010328402952808327,10459.312208885525,20960.0,0.0,0.0,0.0,20.687791114475743,655,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,101,32.0,1.0,1.0,32.0,0.01,True,,0.04250037413087151,10459.312208885525,23456.0,0.0,0.0,0.0,16.471899295119478,733,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,102,32.0,1.0,1.0,64.0,0.0,True,,0.0010328402952808327,10459.312208885525,20960.0,0.0,0.0,0.0,20.68779111447574,655,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,103,32.0,1.0,1.0,64.0,0.01,True,,0.06608984819200274,10459.312208885525,24864.0,0.0,0.0,0.0,25.963395628494688,777,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,104,32.0,1.0,2.0,8.0,0.0,True,,0.7613034216248282,6452.167304873961,30045.0,4007.144904011564,4007.144904011564,8570.332695126039,0.0,939,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,105,32.0,1.0,2.0,8.0,0.01,True,,0.7894562295012244,6214.98018944493,30045.0,4244.332019440593,4244.332019440593,8601.725112415466,0.0,939,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,106,32.0,1.0,2.0,16.0,0.0,True,,0.12884112786392785,10459.312208885525,26080.0,0.0,0.0,2576.549592226728,4.138198887747735,815,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,107,32.0,1.0,2.0,16.0,0.01,True,,0.16471560513327466,10459.312208885525,28032.0,0.0,0.0,2772.7386207241916,11.646509505334325,876,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,108,32.0,1.0,2.0,32.0,0.0,True,,0.0010328402952808327,10459.312208885525,20960.0,0.0,0.0,0.0,20.687791114475743,655,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,109,32.0,1.0,2.0,32.0,0.01,True,,0.04250037413087151,10459.312208885525,23456.0,0.0,0.0,0.0,16.471899295119478,733,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,110,32.0,1.0,2.0,64.0,0.0,True,,0.0010328402952808327,10459.312208885525,20960.0,0.0,0.0,0.0,20.68779111447574,655,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,111,32.0,1.0,2.0,64.0,0.01,True,,0.06608984819200274,10459.312208885525,24864.0,0.0,0.0,0.0,25.963395628494688,777,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,112,32.0,1.0,4.0,8.0,0.0,True,,0.7256789453160352,6719.751652548384,30045.0,3739.560556337141,3739.560556337141,8302.748347451616,0.0,939,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,113,32.0,1.0,4.0,8.0,0.01,True,,0.7478753510515709,6526.950902541545,30045.0,3932.3613063439802,3932.3613063439802,8286.925118052082,0.0,939,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,114,32.0,1.0,4.0,16.0,0.0,True,,0.12884112786392785,10459.312208885525,26080.0,0.0,0.0,2576.549592226728,4.138198887747735,815,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,115,32.0,1.0,4.0,16.0,0.01,True,,0.16471560513327466,10459.312208885525,28032.0,0.0,0.0,2772.7386207241916,11.646509505334325,876,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,116,32.0,1.0,4.0,32.0,0.0,True,,0.0010328402952808327,10459.312208885525,20960.0,0.0,0.0,0.0,20.687791114475743,655,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,117,32.0,1.0,4.0,32.0,0.01,True,,0.04250037413087151,10459.312208885525,23456.0,0.0,0.0,0.0,16.471899295119478,733,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,118,32.0,1.0,4.0,64.0,0.0,True,,0.0010328402952808325,10459.312208885525,20960.0,0.0,0.0,0.0,20.687791114475733,655,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,119,32.0,1.0,4.0,64.0,0.01,True,,0.06608984819200274,10459.312208885525,24864.0,0.0,0.0,0.0,25.963395628494688,777,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,120,32.0,2.0,1.0,8.0,0.0,True,,0.5537997698683035,8010.779109130159,30045.0,2448.5330997553665,2448.5330997553665,7011.720890869842,0.0,939,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,121,32.0,2.0,1.0,8.0,0.01,True,,0.5825599409143383,7760.904727135747,30045.0,2698.4074817497785,2698.4074817497785,6990.798895065187,0.0,939,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,122,32.0,2.0,1.0,16.0,0.0,True,,0.0569489661065639,10459.312208885525,23200.0,0.0,0.0,1125.90993046364,14.77786065083559,725,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,123,32.0,2.0,1.0,16.0,0.01,True,,0.08297819948461202,10459.312208885525,24768.0,0.0,0.0,1132.4268995907842,4.357525210602329,774,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,124,32.0,2.0,1.0,32.0,0.0,True,,0.001032840295280832,10459.312208885525,20960.0,0.0,0.0,0.0,20.687791114475708,655,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,125,32.0,2.0,1.0,32.0,0.01,True,,0.040262790581106385,10459.312208885525,23328.0,0.0,0.0,0.0,10.015503789733097,729,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,126,32.0,2.0,1.0,64.0,0.0,True,,0.0010328402952808327,10459.312208885525,20960.0,0.0,0.0,0.0,20.68779111447574,655,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,127,32.0,2.0,1.0,64.0,0.01,True,,0.06397364314658952,10459.312208885525,24736.0,0.0,0.0,0.0,26.80063444961503,773,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,128,32.0,2.0,2.0,8.0,0.0,True,,0.5537997698683035,8010.779109130159,30045.0,2448.5330997553665,2448.5330997553665,7011.720890869842,0.0,939,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,129,32.0,2.0,2.0,8.0,0.01,True,,0.5825599409143383,7760.904727135747,30045.0,2698.4074817497785,2698.4074817497785,6990.798895065187,0.0,939,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,130,32.0,2.0,2.0,16.0,0.0,True,,0.0569489661065639,10459.312208885525,23200.0,0.0,0.0,1125.90993046364,14.77786065083559,725,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,131,32.0,2.0,2.0,16.0,0.01,True,,0.08297819948461202,10459.312208885525,24768.0,0.0,0.0,1132.4268995907842,4.357525210602329,774,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,132,32.0,2.0,2.0,32.0,0.0,True,,0.001032840295280832,10459.312208885525,20960.0,0.0,0.0,0.0,20.687791114475708,655,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,133,32.0,2.0,2.0,32.0,0.01,True,,0.040262790581106385,10459.312208885525,23328.0,0.0,0.0,0.0,10.015503789733097,729,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,134,32.0,2.0,2.0,64.0,0.0,True,,0.0010328402952808327,10459.312208885525,20960.0,0.0,0.0,0.0,20.68779111447574,655,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,135,32.0,2.0,2.0,64.0,0.01,True,,0.06397364314658952,10459.312208885525,24736.0,0.0,0.0,0.0,26.80063444961503,773,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,136,32.0,2.0,4.0,8.0,0.0,True,,0.5537997698683035,8010.779109130159,30045.0,2448.5330997553665,2448.5330997553665,7011.720890869842,0.0,939,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,137,32.0,2.0,4.0,8.0,0.01,True,,0.5825599409143383,7760.904727135747,30045.0,2698.4074817497785,2698.4074817497785,6990.798895065187,0.0,939,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,138,32.0,2.0,4.0,16.0,0.0,True,,0.0569489661065639,10459.312208885525,23200.0,0.0,0.0,1125.90993046364,14.77786065083559,725,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,139,32.0,2.0,4.0,16.0,0.01,True,,0.08297819948461202,10459.312208885525,24768.0,0.0,0.0,1132.4268995907842,4.357525210602329,774,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,140,32.0,2.0,4.0,32.0,0.0,True,,0.001032840295280832,10459.312208885525,20960.0,0.0,0.0,0.0,20.687791114475708,655,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,141,32.0,2.0,4.0,32.0,0.01,True,,0.040262790581106385,10459.312208885525,23328.0,0.0,0.0,0.0,10.015503789733097,729,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,142,32.0,2.0,4.0,64.0,0.0,True,,0.0010328402952808325,10459.312208885525,20960.0,0.0,0.0,0.0,20.687791114475733,655,False
2542125,10,Los Lagos,10459.312208885525,REDPE_mid,30045.0,15688.968313328289,10459.312208885525,0.0,143,32.0,2.0,4.0,64.0,0.01,True,,0.06397364314658952,10459.312208885525,24736.0,0.0,0.0,0.0,26.80063444961503,773,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,0,8.0,1.0,1.0,8.0,0.0,True,,8.290535581439537e-05,3625.4349082911026,7256.0,0.0,0.0,0.0,2.565091708897381,907,True
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,1,8.0,1.0,1.0,8.0,0.01,True,,0.006552894149703199,3625.4349082911026,7856.0,0.0,0.0,0.0,3.109451557656165,982,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,2,8.0,1.0,1.0,16.0,0.0,True,,0.00021218783803805428,3625.4349082911026,7264.0,0.0,0.0,0.0,6.565091708897402,908,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,3,8.0,1.0,1.0,16.0,0.01,True,,0.010360210614833778,3625.4349082911026,8208.0,0.0,0.0,0.0,4.504565851076409,1026,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,4,8.0,1.0,1.0,32.0,0.0,True,,0.0003414703202617128,3625.4349082911026,7272.0,0.0,0.0,0.0,10.565091708897386,909,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,5,8.0,1.0,1.0,32.0,0.01,True,,0.018005904704785938,3625.4349082911026,8912.0,0.0,0.0,0.0,10.177891280435741,1114,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,6,8.0,1.0,1.0,64.0,0.0,True,,0.000600035284709028,3625.4349082911026,7288.0,0.0,0.0,0.0,18.56509170889718,911,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,7,8.0,1.0,1.0,64.0,0.01,True,,0.032879814437122915,3625.4349082911026,10288.0,0.0,0.0,0.0,14.774192635954169,1286,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,8,8.0,1.0,2.0,8.0,0.0,True,,8.290535581439537e-05,3625.4349082911026,7256.0,0.0,0.0,0.0,2.565091708897381,907,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,9,8.0,1.0,2.0,8.0,0.01,True,,0.006552894149703199,3625.4349082911026,7856.0,0.0,0.0,0.0,3.109451557656165,982,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,10,8.0,1.0,2.0,16.0,0.0,True,,0.00021218783803805428,3625.4349082911026,7264.0,0.0,0.0,0.0,6.565091708897402,908,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,11,8.0,1.0,2.0,16.0,0.01,True,,0.010360210614833778,3625.4349082911026,8208.0,0.0,0.0,0.0,4.504565851076409,1026,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,12,8.0,1.0,2.0,32.0,0.0,True,,0.0003414703202617128,3625.4349082911026,7272.0,0.0,0.0,0.0,10.565091708897386,909,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,13,8.0,1.0,2.0,32.0,0.01,True,,0.018005904704785938,3625.4349082911026,8912.0,0.0,0.0,0.0,10.177891280435741,1114,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,14,8.0,1.0,2.0,64.0,0.0,True,,0.000600035284709028,3625.4349082911026,7288.0,0.0,0.0,0.0,18.56509170889718,911,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,15,8.0,1.0,2.0,64.0,0.01,True,,0.032793626115640476,3625.4349082911026,10280.0,0.0,0.0,0.0,14.774192635954169,1285,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,16,8.0,1.0,4.0,8.0,0.0,True,,0.00013979031062628916,3624.7749006028976,7256.0,0.6600076882049509,0.6600076882049509,0.0,3.2250993971023445,907,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,17,8.0,1.0,4.0,8.0,0.01,True,,0.0066364986750126215,3624.46799162905,7856.0,0.9669166620525372,0.9669166620525372,0.0,4.101206962509412,982,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,18,8.0,1.0,4.0,16.0,0.0,True,,0.00021218783803805428,3625.4349082911026,7264.0,0.0,0.0,0.0,6.5650917088974,908,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,19,8.0,1.0,4.0,16.0,0.01,True,,0.010382671823739338,3625.4349082911026,8208.0,0.0,0.0,0.0,6.589415261690564,1026,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,20,8.0,1.0,4.0,32.0,0.0,True,,0.00034147032026171284,3625.4349082911026,7272.0,0.0,0.0,0.0,10.56509170889739,909,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,21,8.0,1.0,4.0,32.0,0.01,True,,0.01783348119436327,3625.4349082911026,8896.0,0.0,0.0,0.0,10.173541043003928,1112,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,22,8.0,1.0,4.0,64.0,0.0,True,,0.0006000352847090279,3625.4349082911026,7288.0,0.0,0.0,0.0,18.565091708897175,911,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,23,8.0,1.0,4.0,64.0,0.01,True,,0.03236194130908302,3625.4349082911026,10240.0,0.0,0.0,0.0,14.705208891291326,1280,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,24,8.0,2.0,1.0,8.0,0.0,True,,8.290535581439538e-05,3625.4349082911026,7256.0,0.0,0.0,0.0,2.565091708897383,907,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,25,8.0,2.0,1.0,8.0,0.01,True,,0.006112052948175144,3625.4349082911026,7816.0,0.0,0.0,0.0,2.1905712318220103,977,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,26,8.0,2.0,1.0,16.0,0.0,True,,0.00021218783803805428,3625.4349082911026,7264.0,0.0,0.0,0.0,6.565091708897402,908,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,27,8.0,2.0,1.0,16.0,0.01,True,,0.01003928061203271,3625.4349082911026,8176.0,0.0,0.0,0.0,6.715842991081361,1022,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,28,8.0,2.0,1.0,32.0,0.0,True,,0.00034147032026171284,3625.4349082911026,7272.0,0.0,0.0,0.0,10.56509170889739,909,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,29,8.0,2.0,1.0,32.0,0.01,True,,0.01738939875732351,3625.4349082911026,8856.0,0.0,0.0,0.0,8.953809236973424,1107,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,30,8.0,2.0,1.0,64.0,0.0,True,,0.0006000352847090281,3625.4349082911026,7288.0,0.0,0.0,0.0,18.565091708897196,911,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,31,8.0,2.0,1.0,64.0,0.01,True,,0.03221288905437836,3625.4349082911026,10224.0,0.0,0.0,0.0,16.87017860960435,1278,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,32,8.0,2.0,2.0,8.0,0.0,True,,8.290535581439538e-05,3625.4349082911026,7256.0,0.0,0.0,0.0,2.565091708897383,907,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,33,8.0,2.0,2.0,8.0,0.01,True,,0.006112052948175144,3625.4349082911026,7816.0,0.0,0.0,0.0,2.1905712318220103,977,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,34,8.0,2.0,2.0,16.0,0.0,True,,0.00021218783803805428,3625.4349082911026,7264.0,0.0,0.0,0.0,6.565091708897402,908,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,35,8.0,2.0,2.0,16.0,0.01,True,,0.01003928061203271,3625.4349082911026,8176.0,0.0,0.0,0.0,6.715842991081361,1022,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,36,8.0,2.0,2.0,32.0,0.0,True,,0.00034147032026171284,3625.4349082911026,7272.0,0.0,0.0,0.0,10.56509170889739,909,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,37,8.0,2.0,2.0,32.0,0.01,True,,0.01738939875732351,3625.4349082911026,8856.0,0.0,0.0,0.0,8.953809236973424,1107,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,38,8.0,2.0,2.0,64.0,0.0,True,,0.0006000352847090281,3625.4349082911026,7288.0,0.0,0.0,0.0,18.565091708897196,911,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,39,8.0,2.0,2.0,64.0,0.01,True,,0.03221288905437836,3625.4349082911026,10224.0,0.0,0.0,0.0,16.87017860960435,1278,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,40,8.0,2.0,4.0,8.0,0.0,True,,0.00013979031062628925,3624.7749006028976,7256.0,0.6600076882049554,0.6600076882049554,0.0,3.2250993971023374,907,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,41,8.0,2.0,4.0,8.0,0.01,True,,0.006190427205021331,3624.7888040380667,7816.0,0.6461042530359488,0.6461042530359488,0.0,4.94253998103359,977,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,42,8.0,2.0,4.0,16.0,0.0,True,,0.00021218783803805425,3625.4349082911026,7264.0,0.0,0.0,0.0,6.565091708897398,908,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,43,8.0,2.0,4.0,16.0,0.01,True,,0.00995309229022245,3625.4349082911026,8168.0,0.0,0.0,0.0,6.715842960653047,1021,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,44,8.0,2.0,4.0,32.0,0.0,True,,0.0003414703202617128,3625.4349082911026,7272.0,0.0,0.0,0.0,10.565091708897386,909,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,45,8.0,2.0,4.0,32.0,0.01,True,,0.017316437867449658,3625.4349082911026,8848.0,0.0,0.0,0.0,10.181579438882475,1106,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,46,8.0,2.0,4.0,64.0,0.0,True,,0.000600035284709028,3625.4349082911026,7288.0,0.0,0.0,0.0,18.56509170889718,911,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,47,8.0,2.0,4.0,64.0,0.01,True,,0.031868204210626916,3625.4349082911026,10192.0,0.0,0.0,0.0,16.876531412595625,1274,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,48,16.0,1.0,1.0,8.0,0.0,True,,0.03020572371392687,3625.4349082911026,9120.0,0.0,0.0,932.4143398326165,2.150751876280881,570,False
2551775,11,Aysen,3625.4349082911026,REDPE_mid,46410.0,5438.152362436654,3625.4349082911026,0.0,49,16.0,1.0,1.0,8.0,0.01,True,,0.04226018662435325,3625.4349082911026,10128.0,0.0,0.0,1039.2896078706465,6.170731184027162,633,False
