edificio_id,codigo_region,region,codigo_comuna,nombre_comuna,regional_sample_rank,n_inmuebles,winter_setpoint_c,setpoint_scenario,thermal_zone,model_persons,model_area_m2,heating_demand_kwh,target_fuel_energy_kwh,redpe_target_wood_volume_stere,assigned_fuel_energy_kwh,assigned_useful_energy_kwh,wood_volume_stere,unallocated_fuel_energy_kwh,unmet_heating_energy_kwh,storage_spill_energy_kwh,event_count,event_fuel_energy_kwh,event_duration_hours,min_event_interval_hours,storage_capacity_kwh,storage_loss_rate_per_hour
2507602,10,Los Lagos,10308,Los Muermos,32,1,22.0,invierno_22C,G,8,124.0,12648.736210892075,30045.0,16.1,30045.0,9187.512289741755,16.095535714285713,0.0,3461.2239211503206,5834.987710258245,939,32.0,2.0,1.0,8.0,0.0
2524049,10,Los Lagos,10403,Queilén,33,1,22.0,invierno_22C,G,3,50.0,6633.375482910218,30045.0,16.1,27264.0,6633.208331848071,14.605714285714285,2781.0,0.1671510621477088,6992.886282046795,852,32.0,2.0,1.0,8.0,0.0
2540169,10,Los Lagos,10501,Chaitén,34,1,22.0,invierno_22C,G,1,36.0,8249.76189997986,30045.0,16.1,30045.0,7634.659504214097,16.095535714285713,0.0,615.102395765763,7387.840495785903,939,32.0,2.0,1.0,8.0,0.0
2503570,10,Los Lagos,10307,Maullín,35,1,22.0,invierno_22C,G,4,141.0,14369.809407897224,30045.0,16.1,30045.0,9332.199011718349,16.095535714285713,0.0,5037.610396178876,5690.300988281651,939,32.0,2.0,1.0,8.0,0.0
2485422,10,Los Lagos,10303,Puerto Varas,36,1,22.0,invierno_22C,G,6,17.0,2555.0122026571635,30045.0,16.1,11840.0,2555.0122026571635,6.342857142857143,18205.0,0.0,3357.851790089714,370,32.0,2.0,1.0,8.0,0.0
2481759,10,Los Lagos,10302,Cochamó,37,1,22.0,invierno_22C,G,8,49.0,8452.013991010213,30045.0,16.1,30045.0,7805.032964844651,16.095535714285713,0.0,646.9810261655635,7217.46703515535,939,32.0,2.0,1.0,8.0,0.0
2514892,10,Los Lagos,10401,Castro,38,1,22.0,invierno_22C,G,8,48.0,5234.118123063687,30045.0,16.1,21760.0,5234.118123063687,11.657142857142857,8285.0,0.0,5640.247376372435,680,32.0,2.0,1.0,8.0,0.0
2537857,10,Los Lagos,10407,Quemchi,39,1,22.0,invierno_22C,G,8,35.0,2556.0656852267707,30045.0,16.1,11552.0,2556.0656852267707,6.1885714285714295,18493.0,0.0,3215.7362597786714,361,32.0,2.0,1.0,8.0,0.0
2540119,10,Los Lagos,10415,Quinchao,40,1,22.0,invierno_22C,G,8,47.0,4461.442763774043,30045.0,16.1,19072.0,4461.442763774043,10.217142857142857,10973.0,0.0,5070.271976056882,596,32.0,2.0,1.0,8.0,0.0
2542914,10,Los Lagos,10504,Palena,41,1,22.0,invierno_22C,I,2,52.0,13227.214332308196,30045.0,16.1,30045.0,8690.405755314656,16.095535714285713,0.0,4536.808576993542,6332.094244685345,939,32.0,2.0,1.0,8.0,0.0
2418342,10,Los Lagos,10206,Purranque,42,1,22.0,invierno_22C,G,4,43.0,5126.915601734328,30045.0,16.1,21184.0,5126.832815142578,11.34857142857143,8861.0,0.08278659175114322,5459.260630626368,662,32.0,2.0,1.0,8.0,0.0
2525737,10,Los Lagos,10404,Quellón,43,1,22.0,invierno_22C,G,4,69.0,8897.973563946827,30045.0,16.1,30045.0,7866.449785617953,16.095535714285713,0.0,1031.5237783288735,7156.050214382047,939,32.0,2.0,1.0,8.0,0.0
2541010,10,Los Lagos,10502,Hualaihué,44,1,22.0,invierno_22C,G,8,48.0,8610.6755706318,30045.0,16.1,30045.0,7848.05082935272,16.095535714285713,0.0,762.6247412790799,7174.44917064728,939,32.0,2.0,1.0,8.0,0.0
2495422,10,Los Lagos,10305,Frutillar,45,1,22.0,invierno_22C,G,4,58.0,6323.007781879672,30045.0,16.1,25376.0,6322.9652095718075,13.594285714285716,4669.0,0.04257230786472732,6357.878829767188,793,32.0,2.0,1.0,8.0,0.0
2539063,10,Los Lagos,10408,Dalcahue,46,1,22.0,invierno_22C,G,1,44.0,5459.569462384954,30045.0,16.1,23168.0,5459.569462384954,12.411428571428573,6877.0,0.0,6117.457846430349,724,32.0,2.0,1.0,8.0,0.0
2414877,10,Los Lagos,10204,Puyehue,47,1,22.0,invierno_22C,G,3,47.0,6534.665520636383,30045.0,16.1,26176.0,6534.502108836252,14.022857142857145,3869.0,0.16341180013227463,6548.602217124846,818,32.0,2.0,1.0,8.0,0.0
2523693,10,Los Lagos,10402,Chonchi,48,1,22.0,invierno_22C,G,3,75.0,9415.246489867603,30045.0,16.1,30045.0,8069.663809717131,16.095535714285713,0.0,1345.5826801504732,6952.836190282869,939,32.0,2.0,1.0,8.0,0.0
2492578,10,Los Lagos,10304,Fresia,49,1,22.0,invierno_22C,G,2,43.0,5781.311856731514,30045.0,16.1,23744.0,5781.216578926259,12.72,6301.0,0.09527780525518059,6085.4947781107385,742,32.0,2.0,1.0,8.0,0.0
2501212,10,Los Lagos,10306,Llanquihue,50,1,22.0,invierno_22C,G,3,39.0,5004.443070065248,30045.0,16.1,21024.0,5004.443070065248,11.262857142857143,9021.0,0.0,5500.184538641159,657,32.0,2.0,1.0,8.0,0.0
2539494,10,Los Lagos,10410,Curaco de Vélez,51,1,22.0,invierno_22C,G,8,84.0,7872.403633608176,30045.0,16.1,29824.0,7861.368733711615,15.977142857142857,221.0,11.034899896561198,7044.380494994795,932,32.0,2.0,1.0,8.0,0.0
2508806,10,Los Lagos,10309,Calbuco,52,1,22.0,invierno_22C,G,8,49.0,3427.1603910560543,30045.0,16.1,14848.0,3427.1603910560543,7.954285714285714,15197.0,0.0,3989.0144482623355,464,32.0,2.0,1.0,8.0,0.0
2542125,10,Los Lagos,10503,Futaleufú,1,1,24.0,invierno_24C,I,2,48.0,12240.546849346147,30045.0,16.1,30045.0,8669.660458176037,16.095535714285713,0.0,3570.8863911701114,6352.839541823963,939,32.0,2.0,1.0,8.0,0.0
2503522,10,Los Lagos,10307,Maullín,2,1,24.0,invierno_24C,G,4,143.0,15725.872796477079,30045.0,16.1,30045.0,9748.426729726505,16.095535714285713,0.0,5977.4460667505755,5274.073270273495,939,32.0,2.0,1.0,8.0,0.0
2417895,10,Los Lagos,10206,Purranque,3,1,24.0,invierno_24C,G,6,45.0,5165.594213998537,30045.0,16.1,21024.0,5165.2803676661015,11.262857142857143,9021.0,0.31384633243553894,5340.414852968069,657,32.0,2.0,1.0,8.0,0.0
2505442,10,Los Lagos,10308,Los Muermos,4,1,24.0,invierno_24C,G,6,72.0,8262.348405964101,30045.0,16.1,30045.0,8094.715794165035,16.095535714285713,0.0,167.6326117990673,6927.784205834966,939,32.0,2.0,1.0,8.0,0.0
2538086,10,Los Lagos,10407,Quemchi,5,1,24.0,invierno_24C,G,5,70.0,8006.5819481690005,30045.0,16.1,30045.0,7861.299024953406,16.095535714285713,0.0,145.28292321559428,7161.200975046594,939,32.0,2.0,1.0,8.0,0.0
2528452,10,Los Lagos,10405,Puqueldón,6,1,24.0,invierno_24C,G,8,63.0,4853.07903146232,30045.0,16.1,20096.0,4853.046800926597,10.765714285714285,9949.0,0.0322305357235817,5187.426250357937,628,32.0,2.0,1.0,8.0,0.0
2540452,10,Los Lagos,10501,Chaitén,7,1,24.0,invierno_24C,G,2,54.0,12051.69913459441,30045.0,16.1,30045.0,8631.414529528105,16.095535714285713,0.0,3420.2846050663043,6391.085470471895,939,32.0,2.0,1.0,8.0,0.0
2539513,10,Los Lagos,10410,Curaco de Vélez,8,1,24.0,invierno_24C,G,3,90.0,11079.028356257284,30045.0,16.1,30045.0,8635.525128204914,16.095535714285713,0.0,2443.5032280523706,6386.974871795086,939,32.0,2.0,1.0,8.0,0.0
2493208,10,Los Lagos,10304,Fresia,9,1,24.0,invierno_24C,G,3,147.0,18475.875161980734,30045.0,16.1,30045.0,9932.306527731691,16.095535714285713,0.0,8543.568634249043,5090.193472268307,939,32.0,2.0,1.0,8.0,0.0
2412585,10,Los Lagos,10202,San Pablo,10,1,24.0,invierno_24C,G,5,64.0,5449.0014768616165,30045.0,16.1,21760.0,5448.19466690211,11.657142857142857,8285.0,0.8068099595068503,5430.617492002342,680,32.0,2.0,1.0,8.0,0.0
2523912,10,Los Lagos,10402,Chonchi,11,1,24.0,invierno_24C,G,8,84.0,10657.697966748738,30045.0,16.1,30045.0,8549.285299454445,16.095535714285713,0.0,2108.4126672942903,6473.214700545555,939,32.0,2.0,1.0,8.0,0.0
2541906,10,Los Lagos,10502,Hualaihué,12,1,24.0,invierno_24C,G,2,48.0,11977.897231853496,30045.0,16.1,30045.0,8563.766015438821,16.095535714285713,0.0,3414.1312164146752,6458.733984561179,939,32.0,2.0,1.0,8.0,0.0
2401699,10,Los Lagos,10201,Osorno,13,1,24.0,invierno_24C,G,5,70.0,7891.243486346444,30045.0,16.1,29152.0,7858.293973270275,15.617142857142857,893.0,32.94951307616934,6712.668004020994,911,32.0,2.0,1.0,8.0,0.0
2414013,10,Los Lagos,10204,Puyehue,14,1,24.0,invierno_24C,G,4,46.0,5065.892263101429,30045.0,16.1,21136.0,5064.965460393372,11.322857142857144,8909.0,0.9268027080574108,5495.567162195574,661,32.0,2.0,1.0,8.0,0.0
2542758,10,Los Lagos,10504,Palena,15,1,24.0,invierno_24C,I,3,39.0,10788.711191199382,30045.0,16.1,30045.0,8300.931425547435,16.095535714285713,0.0,2487.7797656519474,6721.568574452565,939,32.0,2.0,1.0,8.0,0.0
2496570,10,Los Lagos,10305,Frutillar,16,1,24.0,invierno_24C,G,3,50.0,6312.018280873211,30045.0,16.1,25280.0,6311.881354237686,13.542857142857143,4765.0,0.13692663552501783,6324.382953053747,790,32.0,2.0,1.0,8.0,0.0
2481705,10,Los Lagos,10302,Cochamó,17,1,24.0,invierno_24C,G,8,116.0,17063.125118489323,30045.0,16.1,30045.0,9399.79399139643,16.095535714285713,0.0,7663.331127092895,5622.706008603571,939,32.0,2.0,1.0,8.0,0.0
2510289,10,Los Lagos,10309,Calbuco,18,1,24.0,invierno_24C,G,8,37.0,2782.767764750063,30045.0,16.1,12224.0,2782.767764750063,6.548571428571428,17821.0,0.0,3324.8466896873365,382,32.0,2.0,1.0,8.0,0.0
2539783,10,Los Lagos,10415,Quinchao,19,1,24.0,invierno_24C,G,8,160.0,17596.382116068544,30045.0,16.1,30045.0,9541.780085287977,16.095535714285713,0.0,8054.602030780569,5480.719914712023,939,32.0,2.0,1.0,8.0,0.0
2416188,10,Los Lagos,10205,Río Negro,20,1,24.0,invierno_24C,G,2,86.0,11594.009395872947,30045.0,16.1,30045.0,8852.660695575274,16.095535714285713,0.0,2741.3487002976713,6169.839304424726,939,32.0,2.0,1.0,8.0,0.0
2514531,10,Los Lagos,10401,Castro,21,1,24.0,invierno_24C,G,8,45.0,5323.939569303076,30045.0,16.1,21824.0,5323.7347770411025,11.691428571428572,8221.0,0.20479226197334244,5584.133126972731,682,32.0,2.0,1.0,8.0,0.0
2433844,10,Los Lagos,10301,Puerto Montt,22,1,24.0,invierno_24C,G,3,45.0,8609.217507834484,30045.0,16.1,30045.0,7847.597286434842,16.095535714285713,0.0,761.6202213996436,7174.902713565158,939,32.0,2.0,1.0,8.0,0.0
2527211,10,Los Lagos,10404,Quellón,23,1,24.0,invierno_24C,G,3,42.0,8379.36314370593,30045.0,16.1,30045.0,7659.0391575064405,16.095535714285713,0.0,720.3239861994905,7363.4608424935595,939,32.0,2.0,1.0,8.0,0.0
2534605,10,Los Lagos,10406,Ancud,24,1,24.0,invierno_24C,G,4,96.0,10499.218993150327,30045.0,16.1,30045.0,8589.852693473815,16.095535714285713,0.0,1909.36629967651,6432.647306526184,939,32.0,2.0,1.0,8.0,0.0
2486701,10,Los Lagos,10303,Puerto Varas,25,1,24.0,invierno_24C,G,4,49.0,8796.272941874187,30045.0,16.1,30045.0,7986.079860477078,16.095535714285713,0.0,810.1930813971085,7036.420139522922,939,32.0,2.0,1.0,8.0,0.0
2413153,10,Los Lagos,10203,Puerto Octay,26,1,24.0,invierno_24C,G,3,38.0,7948.36645982529,30045.0,16.1,30045.0,7666.609591000796,16.095535714285713,0.0,281.75686882449196,7355.890408999203,939,32.0,2.0,1.0,8.0,0.0
2502273,10,Los Lagos,10306,Llanquihue,27,1,24.0,invierno_24C,G,3,40.0,6886.358987292718,30045.0,16.1,27520.0,6886.165013835074,14.742857142857144,2525.0,0.19397345764330964,6868.8945188748075,860,32.0,2.0,1.0,8.0,0.0
2539064,10,Los Lagos,10408,Dalcahue,28,1,24.0,invierno_24C,G,1,120.0,11194.787095228785,30045.0,16.1,30045.0,8594.868575658767,16.095535714285713,0.0,2599.9185195700165,6427.631424341232,939,32.0,2.0,1.0,8.0,0.0
2421997,10,Los Lagos,10207,San Juan de la Costa,29,1,24.0,invierno_24C,G,2,56.0,8113.8960520594355,30045.0,16.1,30045.0,7929.082674764906,16.095535714285713,0.0,184.81337729452792,7093.417325235094,939,32.0,2.0,1.0,8.0,0.0
2524402,10,Los Lagos,10403,Queilén,30,1,24.0,invierno_24C,G,3,58.0,8061.494043544015,30045.0,16.1,30045.0,7661.674513226562,16.095535714285713,0.0,399.81953031745195,7360.825486773438,939,32.0,2.0,1.0,8.0,0.0
2416950,10,Los Lagos,10205,Río Negro,31,1,24.0,invierno_24C,G,8,200.0,13301.057878871723,30045.0,16.1,30045.0,9594.467239781236,16.095535714285713,0.0,3706.5906390904847,5428.0327602187635,939,32.0,2.0,1.0,8.0,0.0
2507602,10,Los Lagos,10308,Los Muermos,32,1,24.0,invierno_24C,G,8,124.0,13674.448578693358,30045.0,16.1,30045.0,9503.017510861977,16.095535714285713,0.0,4171.431067831381,5519.482489138022,939,32.0,2.0,1.0,8.0,0.0
2524049,10,Los Lagos,10403,Queilén,33,1,24.0,invierno_24C,G,3,50.0,7144.736852990374,30045.0,16.1,28576.0,7143.022382169491,15.30857142857143,1469.0,1.71447082088347,7139.072231725375,893,32.0,2.0,1.0,8.0,0.0
2540169,10,Los Lagos,10501,Chaitén,34,1,24.0,invierno_24C,G,1,36.0,8646.27858554942,30045.0,16.1,30045.0,7763.768955108429,16.095535714285713,0.0,882.5096304409918,7258.7310448915705,939,32.0,2.0,1.0,8.0,0.0
2503570,10,Los Lagos,10307,Maullín,35,1,24.0,invierno_24C,G,4,141.0,15509.745797558715,30045.0,16.1,30045.0,9712.628861684057,16.095535714285713,0.0,5797.116935874657,5309.8711383159425,939,32.0,2.0,1.0,8.0,0.0
2485422,10,Los Lagos,10303,Puerto Varas,36,1,24.0,invierno_24C,G,6,17.0,2785.3855553095623,30045.0,16.1,12736.0,2785.3855553095623,6.822857142857143,17309.0,0.0,3577.57546985337,398,32.0,2.0,1.0,8.0,0.0
2481759,10,Los Lagos,10302,Cochamó,37,1,24.0,invierno_24C,G,8,49.0,8946.020445837206,30045.0,16.1,30045.0,7990.439080162053,16.095535714285713,0.0,955.5813656751541,7032.060919837947,939,32.0,2.0,1.0,8.0,0.0
2514892,10,Los Lagos,10401,Castro,38,1,24.0,invierno_24C,G,8,48.0,5719.459711615622,30045.0,16.1,23200.0,5719.310240865647,12.428571428571429,6845.0,0.14947074997665588,5875.0552585704745,725,32.0,2.0,1.0,8.0,0.0
2537857,10,Los Lagos,10407,Quemchi,39,1,24.0,invierno_24C,G,8,35.0,2936.7994812134075,30045.0,16.1,12960.0,2936.7994812134075,6.942857142857144,17085.0,0.0,3535.297577014478,405,32.0,2.0,1.0,8.0,0.0
2540119,10,Los Lagos,10415,Quinchao,40,1,24.0,invierno_24C,G,8,47.0,4948.932314331163,30045.0,16.1,20704.0,4948.932314331163,11.091428571428573,9341.0,0.0,5398.782425499761,647,32.0,2.0,1.0,8.0,0.0
2542914,10,Los Lagos,10504,Palena,41,1,24.0,invierno_24C,I,2,52.0,13784.883512024147,30045.0,16.1,30045.0,8744.302308805638,16.095535714285713,0.0,5040.5812032185095,6278.197691194362,939,32.0,2.0,1.0,8.0,0.0
2418342,10,Los Lagos,10206,Purranque,42,1,24.0,invierno_24C,G,4,43.0,5573.544806895876,30045.0,16.1,22560.0,5573.4938893202525,12.085714285714284,7485.0,0.05091757562172239,5700.599556448691,705,32.0,2.0,1.0,8.0,0.0
2525737,10,Los Lagos,10404,Quellón,43,1,24.0,invierno_24C,G,4,69.0,9537.641487126552,30045.0,16.1,30045.0,8150.1615467753145,16.095535714285713,0.0,1387.479940351238,6872.3384532246855,939,32.0,2.0,1.0,8.0,0.0
2541010,10,Los Lagos,10502,Hualaihué,44,1,24.0,invierno_24C,G,8,48.0,9097.234608900539,30045.0,16.1,30045.0,8010.1195235986725,16.095535714285713,0.0,1087.1150853018669,7012.3804764013275,939,32.0,2.0,1.0,8.0,0.0
2495422,10,Los Lagos,10305,Frutillar,45,1,24.0,invierno_24C,G,4,58.0,6882.671713671171,30045.0,16.1,27008.0,6881.008992549284,14.468571428571428,3037.0,1.6627211218879818,6615.835046789712,844,32.0,2.0,1.0,8.0,0.0
2539063,10,Los Lagos,10408,Dalcahue,46,1,24.0,invierno_24C,G,1,44.0,5853.9896434215625,30045.0,16.1,24320.0,5853.9896434215625,13.028571428571428,5725.0,0.0,6299.037665393738,760,32.0,2.0,1.0,8.0,0.0
2414877,10,Los Lagos,10204,Puyehue,47,1,24.0,invierno_24C,G,3,47.0,7025.824453293149,30045.0,16.1,27680.0,7025.028524139602,14.828571428571427,2365.0,0.795929153547934,6810.075801821496,865,32.0,2.0,1.0,8.0,0.0
2523693,10,Los Lagos,10402,Chonchi,48,1,24.0,invierno_24C,G,3,75.0,10097.95555989063,30045.0,16.1,30045.0,8370.350336044936,16.095535714285713,0.0,1727.6052238456948,6652.149663955064,939,32.0,2.0,1.0,8.0,0.0
2492578,10,Los Lagos,10304,Fresia,49,1,24.0,invierno_24C,G,2,43.0,6229.7297991113255,30045.0,16.1,25152.0,6229.663580203339,13.474285714285713,4893.0,0.06621890798670815,6341.047776833658,786,32.0,2.0,1.0,8.0,0.0
2501212,10,Los Lagos,10306,Llanquihue,50,1,24.0,invierno_24C,G,3,39.0,5437.395366939065,30045.0,16.1,22304.0,5437.1819477040235,11.94857142857143,7741.0,0.2134192350416635,5707.445661002384,697,32.0,2.0,1.0,8.0,0.0
2539494,10,Los Lagos,10410,Curaco de Vélez,51,1,24.0,invierno_24C,G,8,84.0,8609.913536665148,30045.0,16.1,30045.0,8229.65421573376,16.095535714285713,0.0,380.2593209313865,6792.84578426624,939,32.0,2.0,1.0,8.0,0.0
2508806,10,Los Lagos,10309,Calbuco,52,1,24.0,invierno_24C,G,8,49.0,3918.19146969534,30045.0,16.1,16512.0,3918.19146969534,8.845714285714285,13533.0,0.0,4329.98336962305,516,32.0,2.0,1.0,8.0,0.0
2205143,9,Araucania,9209,Carahue,1,1,,perfil_actual,E,2,58.0,7006.616827209978,20640.0,11.055,17984.0,7006.616827209978,9.634285714285713,2656.0,0.0,0.0,562,32.0,1.0,1.0,64.0,0.01
2052242,9,Araucania,9104,Renaico,2,1,,perfil_actual,F,8,59.0,3885.8803445534722,20640.0,11.055,11040.0,3885.8803445534722,5.914285714285715,9600.0,0.0,0.0,345,32.0,1.0,1.0,64.0,0.01
2208792,9,Araucania,9211,Pitrufquén,3,1,,perfil_actual,F,8,145.0,11327.02469485666,20640.0,11.055,20640.0,9098.301433833793,11.057142857142859,0.0,2228.723261022865,0.0,645,32.0,1.0,1.0,64.0,0.01
2208015,9,Araucania,9210,Saavedra,4,1,,perfil_actual,E,4,98.0,8266.819909709164,20640.0,11.055,20480.0,8266.819909709164,10.97142857142857,160.0,0.0,0.0,640,32.0,1.0,1.0,64.0,0.01
2062104,9,Araucania,9106,Ercilla,5,1,,perfil_actual,F,3,53.0,6091.853770609383,20640.0,11.055,16096.0,6091.853770609383,8.622857142857143,4544.0,0.0,0.0,503,32.0,1.0,1.0,64.0,0.01
2063485,9,Araucania,9107,Traiguén,6,1,,perfil_actual,F,4,25.0,1984.8477880830292,20640.0,11.055,7776.0,1984.8477880830292,4.165714285714286,12864.0,0.0,0.0,243,32.0,1.0,1.0,64.0,0.01
2222390,9,Araucania,9214,Loncoche,7,1,,perfil_actual,F,3,55.0,6972.42357227456,20640.0,11.055,17888.0,6972.42357227456,9.582857142857144,2752.0,0.0,0.0,559,32.0,1.0,1.0,64.0,0.01
2256413,9,Araucania,9218,Curarrehue,8,1,,perfil_actual,H,2,25.0,3063.626961293386,20640.0,11.055,9888.0,3063.626961293386,5.297142857142858,10752.0,0.0,0.0,309,32.0,1.0,1.0,64.0,0.01
2254048,9,Araucania,9216,Pucón,9,1,,perfil_actual,H,4,127.0,9037.73894907108,20640.0,11.055,20640.0,8714.685255779576,11.057142857142859,0.0,323.05369329150324,0.0,645,32.0,1.0,1.0,64.0,0.01
2106509,9,Araucania,9201,Temuco,10,1,,perfil_actual,F,4,37.0,4715.098019431647,20640.0,11.055,13408.0,4715.098019431647,7.182857142857143,7232.0,0.0,0.0,419,32.0,1.0,1.0,64.0,0.01
2048439,9,Araucania,9102,Purén,11,1,,perfil_actual,F,2,24.0,2351.13061595928,20640.0,11.055,8640.0,2351.13061595928,4.628571428571428,12000.0,0.0,0.0,270,32.0,1.0,1.0,64.0,0.01
2176648,9,Araucania,9203,Freire,12,1,,perfil_actual,F,3,140.0,13387.71206856066,20640.0,11.055,20640.0,9165.144831022688,11.057142857142859,0.0,4222.567237537974,0.0,645,32.0,1.0,1.0,64.0,0.01
2061230,9,Araucania,9105,Collipulli,13,1,,perfil_actual,F,4,21.0,3417.2313894392396,20640.0,11.055,10784.0,3417.2313894392396,5.777142857142858,9856.0,0.0,0.0,337,32.0,1.0,1.0,64.0,0.01
2275872,9,Araucania,9221,Cholchol,14,1,,perfil_actual,F,4,36.0,4576.227770675902,20640.0,11.055,13120.0,4576.227770675902,7.0285714285714285,7520.0,0.0,0.0,410,32.0,1.0,1.0,64.0,0.01
2257008,9,Araucania,9219,Teodoro Schmidt,15,1,,perfil_actual,E,2,36.0,4023.895692859022,20640.0,11.055,12032.0,4023.895692859022,6.445714285714287,8608.0,0.0,0.0,376,32.0,1.0,1.0,64.0,0.01
2218145,9,Araucania,9212,Gorbea,16,1,,perfil_actual,F,3,31.0,4611.679733303016,20640.0,11.055,13216.0,4611.679733303016,7.079999999999998,7424.0,0.0,0.0,413,32.0,1.0,1.0,64.0,0.01
2084315,9,Araucania,9111,Lonquimay,17,1,,perfil_actual,H,2,48.0,6071.927869661014,20640.0,11.055,15904.0,6071.927869661014,8.52,4736.0,0.0,0.0,497,32.0,1.0,1.0,64.0,0.01
2077320,9,Araucania,9109,Victoria,18,1,,perfil_actual,F,3,62.0,8204.258712800134,20640.0,11.055,20320.0,8204.258712800134,10.885714285714286,320.0,0.0,0.0,635,32.0,1.0,1.0,64.0,0.01
2171817,9,Araucania,9202,Vilcún,19,1,,perfil_actual,F,3,22.0,4576.892538796101,20640.0,11.055,13152.0,4576.892538796101,7.045714285714287,7488.0,0.0,0.0,411,32.0,1.0,1.0,64.0,0.01
2180293,9,Araucania,9204,Cunco,20,1,,perfil_actual,F,3,135.0,17862.870375061888,20640.0,11.055,20640.0,9327.40767392008,11.057142857142859,0.0,8535.462701141809,0.0,645,32.0,1.0,1.0,64.0,0.01
2035392,9,Araucania,9101,Angol,21,1,,perfil_actual,F,3,40.0,5735.437926673251,20640.0,11.055,15392.0,5735.437926673251,8.245714285714287,5248.0,0.0,0.0,481,32.0,1.0,1.0,64.0,0.01
2068648,9,Araucania,9108,Lumaco,22,1,,perfil_actual,F,2,50.0,7234.865159224806,20640.0,11.055,18432.0,7234.865159224806,9.874285714285714,2208.0,0.0,0.0,576,32.0,1.0,1.0,64.0,0.01
2196403,9,Araucania,9208,Nueva Imperial,23,1,,perfil_actual,F,8,128.0,7803.234454854894,20640.0,11.055,19328.0,7803.234454854894,10.354285714285714,1312.0,0.0,0.0,604,32.0,1.0,1.0,64.0,0.01
2228668,9,Araucania,9215,Villarrica,24,1,,perfil_actual,F,1,40.0,6312.974589074632,20640.0,11.055,16576.0,6312.974589074632,8.879999999999999,4064.0,0.0,0.0,518,32.0,1.0,1.0,64.0,0.01
2191156,9,Araucania,9205,Lautaro,25,1,,perfil_actual,F,3,36.0,5373.850571266383,20640.0,11.055,14688.0,5373.850571266383,7.868571428571429,5952.0,0.0,0.0,459,32.0,1.0,1.0,64.0,0.01
2256107,9,Araucania,9217,Melipeuco,26,1,,perfil_actual,H,8,70.0,8513.635914589353,20640.0,11.055,20640.0,8509.100148378773,11.057142857142859,0.0,4.53576621058011,0.0,645,32.0,1.0,1.0,64.0,0.01
2220221,9,Araucania,9213,Toltén,27,1,,perfil_actual,E,8,93.0,8310.005223011043,20640.0,11.055,20384.0,8310.005223011043,10.920000000000002,256.0,0.0,0.0,637,32.0,1.0,1.0,64.0,0.01
2194051,9,Araucania,9206,Perquenco,28,1,,perfil_actual,F,2,35.0,5298.715969255754,20640.0,11.055,14592.0,5298.715969255754,7.8171428571428585,6048.0,0.0,0.0,456,32.0,1.0,1.0,64.0,0.01
2195848,9,Araucania,9207,Galvarino,29,1,,perfil_actual,F,3,50.0,5917.548434531592,20640.0,11.055,15776.0,5917.548434531592,8.45142857142857,4864.0,0.0,0.0,493,32.0,1.0,1.0,64.0,0.01
2272399,9,Araucania,9220,Padre Las Casas,30,1,,perfil_actual,F,4,46.0,4980.697202306217,20640.0,11.055,13920.0,4980.697202306217,7.457142857142858,6720.0,0.0,0.0,435,32.0,1.0,1.0,64.0,0.01
2052183,9,Araucania,9103,Los Sauces,31,1,,perfil_actual,F,3,95.0,9255.648938162336,20640.0,11.055,20640.0,8752.46504833983,11.057142857142859,0.0,503.18388982250457,0.0,645,32.0,1.0,1.0,64.0,0.01
2082449,9,Araucania,9110,Curacautín,32,1,,perfil_actual,F,2,40.0,8573.434257953644,20640.0,11.055,20640.0,8472.251443100678,11.057142857142859,0.0,101.1828148529648,0.0,645,32.0,1.0,1.0,64.0,0.01
2179826,9,Araucania,9204,Cunco,33,1,,perfil_actual,F,3,220.0,27039.725077554813,20640.0,11.055,20640.0,9552.076665862407,11.057142857142859,0.0,17487.648411692408,0.0,645,32.0,1.0,1.0,64.0,0.01
2073021,9,Araucania,9109,Victoria,34,1,,perfil_actual,F,4,44.0,6173.816996468593,20640.0,11.055,16320.0,6173.816996468593,8.742857142857144,4320.0,0.0,0.0,510,32.0,1.0,1.0,64.0,0.01
2256461,9,Araucania,9218,Curarrehue,35,1,,perfil_actual,H,2,133.0,17166.297536867572,20640.0,11.055,20640.0,9378.39220325989,11.057142857142859,0.0,7787.90533360768,0.0,645,32.0,1.0,1.0,64.0,0.01
2216933,9,Araucania,9212,Gorbea,36,1,,perfil_actual,F,2,42.0,6128.821280734697,20640.0,11.055,16256.0,6128.821280734697,8.708571428571428,4384.0,0.0,0.0,508,32.0,1.0,1.0,64.0,0.01
2059166,9,Araucania,9105,Collipulli,37,1,,perfil_actual,F,2,43.0,5803.400495120977,20640.0,11.055,15552.0,5803.400495120977,8.331428571428573,5088.0,0.0,0.0,486,32.0,1.0,1.0,64.0,0.01
2169859,9,Araucania,9202,Vilcún,38,1,,perfil_actual,F,2,31.0,5896.8690845758165,20640.0,11.055,15776.0,5896.8690845758165,8.45142857142857,4864.0,0.0,0.0,493,32.0,1.0,1.0,64.0,0.01
2069401,9,Araucania,9108,Lumaco,39,1,,perfil_actual,F,1,24.0,4722.595263821107,20640.0,11.055,13472.0,4722.595263821107,7.217142857142858,7168.0,0.0,0.0,421,32.0,1.0,1.0,64.0,0.01
2207866,9,Araucania,9210,Saavedra,40,1,,perfil_actual,E,2,39.0,4247.183101372945,20640.0,11.055,12480.0,4247.183101372945,6.685714285714285,8160.0,0.0,0.0,390,32.0,1.0,1.0,64.0,0.01
