edificio_id,codigo_region,region,heating_demand_kwh,mvp_target_fuel_energy_kwh,mvp_assigned_useful_energy_kwh,mvp_unmet_heating_energy_kwh,trial,event_fuel_energy_kwh,event_duration_hours,min_event_interval_hours,storage_capacity_kwh,storage_loss_rate_per_hour,valid,error,score,assigned_useful_energy_kwh,assigned_fuel_energy_kwh,profile_error_kwh,unmet_heating_energy_kwh,storage_spill_energy_kwh,stored_energy_end_kwh,event_count,is_best
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,6,8.0,1.0,1.0,64.0,0.0,True,,0.2499686357030379,4714.42626809325,9428.8525361865,2356.917404715668,1571.475422697751,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,7,8.0,1.0,1.0,64.0,0.01,True,,0.522457406829955,3857.8695131569325,9428.8525361865,2784.781958097251,2428.032177634068,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,8,8.0,1.0,2.0,8.0,0.0,True,,0.2338482554892556,4714.42626809325,9428.8525361865,2204.9207168526564,1571.475422697751,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,9,8.0,1.0,2.0,8.0,0.01,True,,0.2862878387700007,4546.039517781392,9428.8525361865,2278.3989388862274,1739.8621730096088,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,10,8.0,1.0,2.0,16.0,0.0,True,,0.24272336434511466,4714.42626809325,9428.8525361865,2288.602809497154,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,11,8.0,1.0,2.0,16.0,0.01,True,,0.32444447127502035,4456.527194562541,9428.8525361865,2414.391392006391,1829.3744962284604,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,12,8.0,1.0,2.0,32.0,0.0,True,,0.24779295726868392,4714.42626809325,9428.8525361865,2336.4032535919832,1571.475422697751,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,13,8.0,1.0,2.0,32.0,0.01,True,,0.3907203344028354,4266.030252673776,9428.8525361865,2563.0543774251273,2019.8714381172247,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,14,8.0,1.0,2.0,64.0,0.0,True,,0.24937541298997817,4714.42626809325,9428.8525361865,2351.3239952331114,1571.475422697751,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,15,8.0,1.0,2.0,64.0,0.01,True,,0.5016141463739372,3921.1435299584373,9428.8525361865,2746.438970887893,2364.758160832563,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,16,8.0,1.0,4.0,8.0,0.0,True,,0.3582185440213421,4397.326400894674,8800.0,2269.077091662316,1888.575289896326,0.0,2.673599105325564,1100,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,17,8.0,1.0,4.0,8.0,0.01,True,,0.3607683003063412,4348.335015982689,9032.0,2287.0483185197395,1937.5666748083117,0.0,1.8567728594920252,1129,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,18,8.0,1.0,4.0,16.0,0.0,True,,0.26090169754996817,4630.600847806478,9272.0,2169.3142377324407,1655.3008429845218,0.0,5.399152193521506,1159,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,19,8.0,1.0,4.0,16.0,0.01,True,,0.29667867206701587,4490.689304174146,9428.8525361865,2237.997039753766,1795.212386616855,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,20,8.0,1.0,4.0,32.0,0.0,True,,0.2368433435184165,4690.888474193189,9400.0,2155.334444465704,1595.0132165978118,0.0,9.111525806811422,1175,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,21,8.0,1.0,4.0,32.0,0.01,True,,0.3254828178849318,4402.6729393294845,9428.8525361865,2289.546170990055,1883.2287514615155,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,22,8.0,1.0,4.0,64.0,0.0,True,,0.22796518983530112,4714.42626809325,9428.8525361865,2149.4501583408155,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,23,8.0,1.0,4.0,64.0,0.01,True,,0.35302829552486265,4317.134465310188,9428.8525361865,2335.4222326475438,1968.7672254808117,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,24,8.0,2.0,1.0,8.0,0.0,True,,0.21421076867600022,4714.42626809325,9428.8525361865,2019.761749509164,1571.4754226977507,0.0,0.0,1179,True
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,25,8.0,2.0,1.0,8.0,0.01,True,,0.25903196935918804,4567.4545276887175,9428.8525361865,2074.9448902344334,1718.447163102283,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,26,8.0,2.0,1.0,16.0,0.0,True,,0.2318211346642069,4714.42626809325,9428.8525361865,2185.807293520239,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,27,8.0,2.0,1.0,16.0,0.01,True,,0.3058554708560864,4478.399004019793,9428.8525361865,2293.797971904285,1807.502686771207,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,28,8.0,2.0,1.0,32.0,0.0,True,,0.24528318587424183,4714.42626809325,9428.8525361865,2312.7389892142496,1571.4754226977511,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,29,8.0,2.0,1.0,32.0,0.01,True,,0.3800260502783754,4290.528771927332,9428.8525361865,2523.4658475694036,1995.3729188636685,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,30,8.0,2.0,1.0,64.0,0.0,True,,0.24870377966747456,4714.42626809325,9428.8525361865,2344.991263676836,1571.475422697751,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,31,8.0,2.0,1.0,64.0,0.01,True,,0.4940576077886207,3942.647615667617,9428.8525361865,2728.94969715589,2343.2540751233832,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,32,8.0,2.0,2.0,8.0,0.0,True,,0.21421076867600022,4714.42626809325,9428.8525361865,2019.761749509164,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,33,8.0,2.0,2.0,8.0,0.01,True,,0.25903196935918804,4567.4545276887175,9428.8525361865,2074.9448902344334,1718.447163102283,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,34,8.0,2.0,2.0,16.0,0.0,True,,0.2318211346642069,4714.42626809325,9428.8525361865,2185.807293520239,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,35,8.0,2.0,2.0,16.0,0.01,True,,0.3058554708560864,4478.399004019793,9428.8525361865,2293.797971904285,1807.502686771207,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,36,8.0,2.0,2.0,32.0,0.0,True,,0.24528318587424183,4714.42626809325,9428.8525361865,2312.7389892142496,1571.4754226977511,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,37,8.0,2.0,2.0,32.0,0.01,True,,0.3800260502783754,4290.528771927332,9428.8525361865,2523.4658475694036,1995.3729188636685,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,38,8.0,2.0,2.0,64.0,0.0,True,,0.24870377966747456,4714.42626809325,9428.8525361865,2344.991263676836,1571.475422697751,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,39,8.0,2.0,2.0,64.0,0.01,True,,0.4940576077886207,3942.647615667617,9428.8525361865,2728.94969715589,2343.2540751233832,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,40,8.0,2.0,4.0,8.0,0.0,True,,0.3443133480743065,4397.326400894674,8800.0,2137.9670495909395,1888.575289896326,0.0,2.673599105325566,1100,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,41,8.0,2.0,4.0,8.0,0.01,True,,0.34573226337777163,4358.316878926369,9008.0,2157.5491666478656,1927.5848118646309,0.0,3.2192414653697052,1126,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,42,8.0,2.0,4.0,16.0,0.0,True,,0.24749565216958713,4630.600847806478,9272.0,2042.9106127474035,1655.3008429845218,0.0,5.3991521935215046,1159,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,43,8.0,2.0,4.0,16.0,0.01,True,,0.27726180408340234,4509.397739992517,9428.8525361865,2101.6893443676004,1776.5039507984839,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,44,8.0,2.0,4.0,32.0,0.0,True,,0.22342024462663523,4690.888474193189,9400.0,2028.77002443645,1595.0132165978118,0.0,9.11152580681142,1175,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,45,8.0,2.0,4.0,32.0,0.01,True,,0.30673460680281706,4419.670197133193,9428.8525361865,2155.2651978887693,1866.2314936578068,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,46,8.0,2.0,4.0,64.0,0.0,True,,0.21461877897937673,4714.42626809325,9428.8525361865,2023.6088184929458,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,47,8.0,2.0,4.0,64.0,0.01,True,,0.33469375092895515,4332.799853059598,9428.8525361865,2201.711984708122,1953.1018377314017,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,48,16.0,1.0,1.0,8.0,0.0,True,,0.4971012455715114,4044.034940364079,9428.8525361865,2675.920356860901,2241.866750426922,670.391327729171,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,49,16.0,1.0,1.0,8.0,0.01,True,,0.5687938535597714,3820.713493635326,9428.8525361865,2789.715845866142,2465.188197155675,678.1511733867821,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,50,16.0,1.0,1.0,16.0,0.0,True,,0.2499686357030379,4714.42626809325,9428.8525361865,2356.917404715668,1571.475422697751,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,51,16.0,1.0,1.0,16.0,0.01,True,,0.36722667239517864,4345.811936402859,9428.8525361865,2540.9903121426323,1940.0897543881415,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,52,16.0,1.0,1.0,32.0,0.0,True,,0.24996863570303793,4714.42626809325,9428.8525361865,2356.917404715668,1571.4754226977507,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,53,16.0,1.0,1.0,32.0,0.01,True,,0.4330467478447219,4139.074089441523,9428.8525361865,2644.7534800737053,2146.827601349477,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,54,16.0,1.0,1.0,64.0,0.0,True,,0.24996863570303793,4714.42626809325,9428.8525361865,2356.917404715668,1571.4754226977507,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,55,16.0,1.0,1.0,64.0,0.01,True,,0.5490624386778428,3774.29894365602,9428.8525361865,2826.7104563592493,2511.60274713498,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,56,16.0,1.0,2.0,8.0,0.0,True,,0.4971012455715114,4044.034940364079,9428.8525361865,2675.920356860901,2241.866750426922,670.391327729171,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,57,16.0,1.0,2.0,8.0,0.01,True,,0.5687938535597714,3820.713493635326,9428.8525361865,2789.715845866142,2465.188197155675,678.1511733867821,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,58,16.0,1.0,2.0,16.0,0.0,True,,0.2499686357030379,4714.42626809325,9428.8525361865,2356.917404715668,1571.475422697751,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,59,16.0,1.0,2.0,16.0,0.01,True,,0.36722667239517864,4345.811936402859,9428.8525361865,2540.9903121426323,1940.0897543881415,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,60,16.0,1.0,2.0,32.0,0.0,True,,0.24996863570303793,4714.42626809325,9428.8525361865,2356.917404715668,1571.4754226977507,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,61,16.0,1.0,2.0,32.0,0.01,True,,0.4330467478447219,4139.074089441523,9428.8525361865,2644.7534800737053,2146.827601349477,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,62,16.0,1.0,2.0,64.0,0.0,True,,0.24996863570303793,4714.42626809325,9428.8525361865,2356.917404715668,1571.4754226977507,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,63,16.0,1.0,2.0,64.0,0.01,True,,0.5490624386778428,3774.29894365602,9428.8525361865,2826.7104563592493,2511.60274713498,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,64,16.0,1.0,4.0,8.0,0.0,True,,0.41074596237467764,4254.129966432428,9428.8525361865,2491.974204082379,2031.7717243585726,460.2963016608219,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,65,16.0,1.0,4.0,8.0,0.01,True,,0.48906943092191224,4013.3548873065047,9428.8525361865,2620.6404743118574,2272.5468034844957,476.08923568128216,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,66,16.0,1.0,4.0,16.0,0.0,True,,0.2461291920793349,4714.42626809325,9428.8525361865,2320.715856966771,1571.475422697751,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,67,16.0,1.0,4.0,16.0,0.01,True,,0.3574518056204327,4362.711087828406,9428.8525361865,2491.0724133265503,1923.1906029625952,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,68,16.0,1.0,4.0,32.0,0.0,True,,0.2490268375579243,4714.426268093251,9428.8525361865,2348.0373288865358,1571.4754226977507,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,69,16.0,1.0,4.0,32.0,0.01,True,,0.4227713049643828,4169.0676608599115,9428.8525361865,2622.851772956951,2116.8340299310894,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,70,16.0,1.0,4.0,64.0,0.0,True,,0.24996863570303793,4714.42626809325,9428.8525361865,2356.917404715668,1571.4754226977507,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,71,16.0,1.0,4.0,64.0,0.01,True,,0.5341838336937913,3820.0960328400824,9428.8525361865,2800.9150069806137,2465.8056579509175,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,72,16.0,2.0,1.0,8.0,0.0,True,,0.29093699930683176,4600.271261913193,9428.8525361865,2400.737045244539,1685.6304288778078,114.15500618005709,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,73,16.0,2.0,1.0,8.0,0.01,True,,0.36842717187448865,4357.713499739655,9428.8525361865,2520.4369803362533,1928.188191051345,123.25314541710414,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,74,16.0,2.0,1.0,16.0,0.0,True,,0.2499686357030379,4714.42626809325,9428.8525361865,2356.917404715668,1571.475422697751,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,75,16.0,2.0,1.0,16.0,0.01,True,,0.3620586909003352,4362.191213675508,9428.8525361865,2533.210369899636,1923.7104771154923,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,76,16.0,2.0,1.0,32.0,0.0,True,,0.24996863570303793,4714.42626809325,9428.8525361865,2356.917404715668,1571.4754226977507,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,77,16.0,2.0,1.0,32.0,0.01,True,,0.4279218074917251,4155.067461603639,9428.8525361865,2636.4146036338357,2130.8342291873614,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,78,16.0,2.0,1.0,64.0,0.0,True,,0.24996863570303793,4714.42626809325,9428.8525361865,2356.917404715668,1571.4754226977507,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,79,16.0,2.0,1.0,64.0,0.01,True,,0.5432281461025481,3792.5614250110184,9428.8525361865,2817.355975401323,2493.3402657799816,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,80,16.0,2.0,2.0,8.0,0.0,True,,0.29093699930683176,4600.271261913193,9428.8525361865,2400.737045244539,1685.6304288778078,114.15500618005709,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,81,16.0,2.0,2.0,8.0,0.01,True,,0.36842717187448865,4357.713499739655,9428.8525361865,2520.4369803362533,1928.188191051345,123.25314541710414,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,82,16.0,2.0,2.0,16.0,0.0,True,,0.2499686357030379,4714.42626809325,9428.8525361865,2356.917404715668,1571.475422697751,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,83,16.0,2.0,2.0,16.0,0.01,True,,0.3620586909003352,4362.191213675508,9428.8525361865,2533.210369899636,1923.7104771154923,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,84,16.0,2.0,2.0,32.0,0.0,True,,0.24996863570303793,4714.42626809325,9428.8525361865,2356.917404715668,1571.4754226977507,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,85,16.0,2.0,2.0,32.0,0.01,True,,0.4279218074917251,4155.067461603639,9428.8525361865,2636.4146036338357,2130.8342291873614,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,86,16.0,2.0,2.0,64.0,0.0,True,,0.24996863570303793,4714.42626809325,9428.8525361865,2356.917404715668,1571.4754226977507,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,87,16.0,2.0,2.0,64.0,0.01,True,,0.5432281461025481,3792.5614250110184,9428.8525361865,2817.355975401323,2493.3402657799816,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,88,16.0,2.0,4.0,8.0,0.0,True,,0.280485029636607,4612.951798976936,9428.8525361865,2340.2285757025247,1672.9498918140648,101.47446911631404,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,89,16.0,2.0,4.0,8.0,0.01,True,,0.3599820094501575,4364.187231023538,9428.8525361865,2461.7520742590477,1921.7144597674637,113.73523170460419,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,90,16.0,2.0,4.0,16.0,0.0,True,,0.2461291920793349,4714.42626809325,9428.8525361865,2320.715856966771,1571.475422697751,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,91,16.0,2.0,4.0,16.0,0.01,True,,0.35200819793432214,4377.903413709721,9428.8525361865,2477.7262538926498,1907.99827708128,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,92,16.0,2.0,4.0,32.0,0.0,True,,0.2490268375579243,4714.426268093251,9428.8525361865,2348.0373288865358,1571.4754226977507,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,93,16.0,2.0,4.0,32.0,0.01,True,,0.41734860652178973,4185.856762207852,9428.8525361865,2613.6947023633834,2100.0449285831482,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,94,16.0,2.0,4.0,64.0,0.0,True,,0.2499686357030379,4714.42626809325,9428.8525361865,2356.917404715668,1571.475422697751,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,95,16.0,2.0,4.0,64.0,0.01,True,,0.5270679477673889,3842.628770437537,9428.8525361865,2790.1522119098754,2443.2729203534636,0.0,0.0,590,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,96,32.0,1.0,1.0,8.0,0.0,True,,1.2547342832447979,2005.9528291580666,9428.8525361865,3705.284212007311,4279.948861632934,2708.473438935183,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,97,32.0,1.0,1.0,8.0,0.01,True,,1.3014352976018961,1858.6174427432973,9428.8525361865,3779.309031998961,4427.284248047703,2704.420822204851,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,98,32.0,1.0,1.0,16.0,0.0,True,,0.5914787681381781,3794.3594585887377,9428.8525361865,2816.7656545465916,2491.5422322022623,920.0668095045116,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,99,32.0,1.0,1.0,16.0,0.01,True,,0.7218079707687305,3381.4271931080416,9428.8525361865,3023.5712478753603,2904.474497682959,899.5039609679911,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,100,32.0,1.0,1.0,32.0,0.0,True,,0.2499686357030379,4714.42626809325,9428.8525361865,2356.917404715668,1571.475422697751,0.0,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,101,32.0,1.0,1.0,32.0,0.01,True,,0.49266539399437725,3951.6927355057946,9428.8525361865,2738.4355181865676,2334.2089552852053,0.0,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,102,32.0,1.0,1.0,64.0,0.0,True,,0.24996863570303796,4714.42626809325,9428.8525361865,2356.9174047156685,1571.4754226977507,0.0,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,103,32.0,1.0,1.0,64.0,0.01,True,,0.6005914324457146,3612.3352327601074,9428.8525361865,2907.660462694802,2673.566458030893,0.0,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,104,32.0,1.0,2.0,8.0,0.0,True,,1.2547342832447979,2005.9528291580666,9428.8525361865,3705.284212007311,4279.948861632934,2708.473438935183,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,105,32.0,1.0,2.0,8.0,0.01,True,,1.3014352976018961,1858.6174427432973,9428.8525361865,3779.309031998961,4427.284248047703,2704.420822204851,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,106,32.0,1.0,2.0,16.0,0.0,True,,0.5914787681381781,3794.3594585887377,9428.8525361865,2816.7656545465916,2491.5422322022623,920.0668095045116,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,107,32.0,1.0,2.0,16.0,0.01,True,,0.7218079707687305,3381.4271931080416,9428.8525361865,3023.5712478753603,2904.474497682959,899.5039609679911,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,108,32.0,1.0,2.0,32.0,0.0,True,,0.2499686357030379,4714.42626809325,9428.8525361865,2356.917404715668,1571.475422697751,0.0,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,109,32.0,1.0,2.0,32.0,0.01,True,,0.49266539399437725,3951.6927355057946,9428.8525361865,2738.4355181865676,2334.2089552852053,0.0,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,110,32.0,1.0,2.0,64.0,0.0,True,,0.24996863570303796,4714.42626809325,9428.8525361865,2356.9174047156685,1571.4754226977507,0.0,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,111,32.0,1.0,2.0,64.0,0.01,True,,0.6005914324457146,3612.3352327601074,9428.8525361865,2907.660462694802,2673.566458030893,0.0,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,112,32.0,1.0,4.0,8.0,0.0,True,,1.227943309474277,2072.096321422211,9428.8525361865,3651.106547816664,4213.805369368789,2642.3299466710387,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,113,32.0,1.0,4.0,8.0,0.01,True,,1.2783750234294065,1913.5692617739053,9428.8525361865,3728.8723232435214,4372.332429017095,2645.1894856359004,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,114,32.0,1.0,4.0,16.0,0.0,True,,0.5914787681381781,3794.3594585887377,9428.8525361865,2816.7656545465916,2491.5422322022623,920.0668095045116,0.0,295,False
529140,4,Coquimbo,6285.901690791,9428.8525361865,4714.42626809325,1571.4754226977511,115,32.0,1.0,4.0,16.0,0.01,True,,0.7218079707687305,3381.4271931080416,9428.8525361865,3023.5712478753603,2904.474497682959,899.5039609679911,0.0,295,False
