codigo_region,region,fit_records,holdout_records,target_source,target_fuel_energy_kwh,target_wood_volume_stere,trial,event_fuel_energy_kwh,event_duration_hours,min_event_interval_hours,storage_capacity_kwh,storage_loss_rate_per_hour,valid,error,score,assigned_useful_energy_kwh,assigned_fuel_energy_kwh,fuel_error_kwh,profile_error_kwh,unmet_heating_energy_kwh,unallocated_fuel_energy_kwh,storage_spill_energy_kwh,stored_energy_end_kwh,event_count
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,119,32.0,1.0,4.0,64.0,0.01,True,,0.6578784478206279,3938.128267909671,10051.18239806476,0.0,3056.2004138220236,2762.6599974668347,0.0,0.0,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,120,32.0,2.0,1.0,8.0,0.0,True,,1.3224698462589808,2539.255340288977,10051.18239806476,0.0,3752.611601915701,4161.532925087529,0.0,2486.335858743403,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,121,32.0,2.0,1.0,8.0,0.01,True,,1.3692764324319766,2378.3273519478776,10051.18239806476,0.0,3832.956614257871,4322.460913428629,0.0,2474.132410604002,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,122,32.0,2.0,1.0,16.0,0.0,True,,0.5313480532097452,4527.91593890699,10051.18239806476,0.0,2761.2142560568386,2172.8723264695154,0.0,497.6752601253895,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,123,32.0,2.0,1.0,16.0,0.01,True,,0.6815746227533767,4033.572181476195,10051.18239806476,0.0,3008.6127155700124,2667.216083900311,0.0,524.3720585538292,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,124,32.0,2.0,1.0,32.0,0.0,True,,0.33328707590220485,5025.59119903238,10051.18239806476,0.0,2512.330657638651,1675.1970663441257,0.0,0.0,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,125,32.0,2.0,1.0,32.0,0.01,True,,0.5512111976858234,4295.597320391887,10051.18239806476,0.0,2877.7410580226447,2405.1909449846194,0.0,0.0,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,126,32.0,2.0,1.0,64.0,0.0,True,,0.33328707590220485,5025.59119903238,10051.18239806476,0.0,2512.3306576386503,1675.1970663441257,0.0,0.0,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,127,32.0,2.0,1.0,64.0,0.01,True,,0.6535945456781627,3952.4909761554964,10051.18239806476,0.0,3049.048902627208,2748.2972892210096,0.0,0.0,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,128,32.0,2.0,2.0,8.0,0.0,True,,1.3224698462589808,2539.255340288977,10051.18239806476,0.0,3752.611601915701,4161.532925087529,0.0,2486.335858743403,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,129,32.0,2.0,2.0,8.0,0.01,True,,1.3692764324319766,2378.3273519478776,10051.18239806476,0.0,3832.956614257871,4322.460913428629,0.0,2474.132410604002,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,130,32.0,2.0,2.0,16.0,0.0,True,,0.5313480532097452,4527.91593890699,10051.18239806476,0.0,2761.2142560568386,2172.8723264695154,0.0,497.6752601253895,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,131,32.0,2.0,2.0,16.0,0.01,True,,0.6815746227533767,4033.572181476195,10051.18239806476,0.0,3008.6127155700124,2667.216083900311,0.0,524.3720585538292,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,132,32.0,2.0,2.0,32.0,0.0,True,,0.33328707590220485,5025.59119903238,10051.18239806476,0.0,2512.330657638651,1675.1970663441257,0.0,0.0,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,133,32.0,2.0,2.0,32.0,0.01,True,,0.5512111976858234,4295.597320391887,10051.18239806476,0.0,2877.7410580226447,2405.1909449846194,0.0,0.0,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,134,32.0,2.0,2.0,64.0,0.0,True,,0.33328707590220485,5025.59119903238,10051.18239806476,0.0,2512.3306576386503,1675.1970663441257,0.0,0.0,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,135,32.0,2.0,2.0,64.0,0.01,True,,0.6535945456781627,3952.4909761554964,10051.18239806476,0.0,3049.048902627208,2748.2972892210096,0.0,0.0,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,136,32.0,2.0,4.0,8.0,0.0,True,,1.3224698462589808,2539.255340288977,10051.18239806476,0.0,3752.611601915701,4161.532925087529,0.0,2486.335858743403,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,137,32.0,2.0,4.0,8.0,0.01,True,,1.3692878697131665,2378.207541631643,10051.18239806476,0.0,3832.8368039416364,4322.5807237448635,0.0,2474.067653329026,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,138,32.0,2.0,4.0,16.0,0.0,True,,0.5313480532097452,4527.91593890699,10051.18239806476,0.0,2761.2142560568386,2172.8723264695154,0.0,497.6752601253895,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,139,32.0,2.0,4.0,16.0,0.01,True,,0.6815746227533767,4033.572181476195,10051.18239806476,0.0,3008.6127155700124,2667.216083900311,0.0,524.3720585538292,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,140,32.0,2.0,4.0,32.0,0.0,True,,0.33328707590220485,5025.59119903238,10051.18239806476,0.0,2512.330657638651,1675.1970663441257,0.0,0.0,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,141,32.0,2.0,4.0,32.0,0.01,True,,0.5512111976858234,4295.597320391887,10051.18239806476,0.0,2877.7410580226447,2405.1909449846194,0.0,0.0,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,142,32.0,2.0,4.0,64.0,0.0,True,,0.33328707590220485,5025.59119903238,10051.18239806476,0.0,2512.3306576386503,1675.1970663441257,0.0,0.0,0.0,315
2,Antofagasta,5,5,MVP_coverage_mid,10051.18239806476,,143,32.0,2.0,4.0,64.0,0.01,True,,0.6535945456781627,3952.4909761554964,10051.18239806476,0.0,3049.048902627208,2748.2972892210096,0.0,0.0,0.0,315
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,0,8.0,1.0,1.0,8.0,0.0,True,,0.3234426995444222,6320.87622343148,12641.752446862962,0.0,3035.4031678137476,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,1,8.0,1.0,1.0,8.0,0.01,True,,0.36396370841369086,6151.108238737304,12641.752446862962,0.0,3123.239769100742,2276.7267258380016,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,2,8.0,1.0,1.0,16.0,0.0,True,,0.3332684094696584,6320.876223431481,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,3,8.0,1.0,1.0,16.0,0.01,True,,0.39957357433017426,6040.885091094668,12641.752446862962,0.0,3297.8530095763153,2386.9498734806393,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,4,8.0,1.0,1.0,32.0,0.0,True,,0.3332684094696584,6320.876223431481,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,5,8.0,1.0,1.0,32.0,0.01,True,,0.4510532770970729,5824.5153025236295,12641.752446862962,0.0,3407.722196565939,2603.319662051678,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,6,8.0,1.0,1.0,64.0,0.0,True,,0.3332684094696586,6320.876223431482,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,7,8.0,1.0,1.0,64.0,0.01,True,,0.5459938617238864,5424.535147121404,12641.752446862962,0.0,3607.9871760729948,3003.2998174539034,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,8,8.0,1.0,2.0,8.0,0.0,True,,0.3101419296500063,6320.876223431481,12641.752446862962,0.0,2867.258127455853,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,9,8.0,1.0,2.0,8.0,0.01,True,,0.35298999849897017,6140.5081766032845,12641.752446862962,0.0,2958.0126896001066,2287.3267879720233,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,10,8.0,1.0,2.0,16.0,0.0,True,,0.3202932171084183,6320.876223431481,12641.752446862962,0.0,2995.5881905220417,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,11,8.0,1.0,2.0,16.0,0.01,True,,0.3841478717357948,6050.221760417227,12641.752446862962,0.0,3126.1867693656372,2377.61320415808,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,12,8.0,1.0,2.0,32.0,0.0,True,,0.32942615190502295,6320.876223431482,12641.752446862962,0.0,3111.044491334057,2106.958741143826,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,13,8.0,1.0,2.0,32.0,0.01,True,,0.4363206569016677,5869.181680539705,12641.752446862962,0.0,3333.1420042021605,2558.653284035603,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,14,8.0,1.0,2.0,64.0,0.0,True,,0.3326951342372432,6320.876223431481,12641.752446862962,0.0,3152.3701567311555,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,15,8.0,1.0,2.0,64.0,0.01,True,,0.5295662979099938,5492.092568064249,12641.752446862962,0.0,3569.2075333898306,2935.742396511059,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,16,8.0,1.0,4.0,8.0,0.0,True,,0.7621936329310767,5496.116778436725,11000.0,1641.7524468629617,3234.6387365234486,2931.718186138582,1641.7524468629617,0.0,3.883221563275072,1375
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,17,8.0,1.0,4.0,8.0,0.01,True,,0.7216443721091428,5458.448012268861,11312.0,1329.7524468629617,3251.88967439205,2969.386952306446,1329.7524468629617,0.0,3.810080558415459,1414
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,18,8.0,1.0,4.0,16.0,0.0,True,,0.4814169819645431,6010.116598179332,12032.0,609.7524468629617,3033.129281373104,2417.7183663959754,609.7524468629617,0.0,5.883401820667921,1504
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,19,8.0,1.0,4.0,16.0,0.01,True,,0.42891694474528547,5940.5837812108175,12464.0,177.75244686296173,3060.218669979402,2487.2511833644894,177.75244686296173,0.0,4.655591811606233,1558
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,20,8.0,1.0,4.0,32.0,0.0,True,,0.3166679346331336,6320.876223431481,12641.752446862962,0.0,2949.758266919542,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,21,8.0,1.0,4.0,32.0,0.01,True,,0.4110964714217849,5918.818226576435,12641.752446862962,0.0,3138.3554607835536,2509.0167379988725,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,22,8.0,1.0,4.0,64.0,0.0,True,,0.31784428004016996,6320.876223431481,12641.752446862962,0.0,2964.6293343473,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,23,8.0,1.0,4.0,64.0,0.01,True,,0.4410824907934885,5792.466170560758,12641.752446862962,0.0,3201.551154508274,2635.3687940145496,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,24,8.0,2.0,1.0,8.0,0.0,True,,0.26455129149037904,6320.876223431482,12641.752446862962,0.0,2290.912565947339,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,25,8.0,2.0,1.0,8.0,0.01,True,,0.3028104055466077,6164.79162625115,12641.752446862962,0.0,2384.363321731654,2263.043338324158,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,26,8.0,2.0,1.0,16.0,0.0,True,,0.29423318647743646,6320.876223431482,12641.752446862962,0.0,2666.1437345275012,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,27,8.0,2.0,1.0,16.0,0.01,True,,0.3510829873407915,6077.138174561262,12641.752446862962,0.0,2775.47972151995,2350.6967900140457,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,28,8.0,2.0,1.0,32.0,0.0,True,,0.3208247487467047,6320.876223431482,12641.752446862962,0.0,3002.3076819109324,2106.958741143826,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,29,8.0,2.0,1.0,32.0,0.01,True,,0.4209713025263352,5898.162471228113,12641.752446862962,0.0,3211.551242691054,2529.6724933471946,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,30,8.0,2.0,1.0,64.0,0.0,True,,0.33127905305876976,6320.876223431482,12641.752446862962,0.0,3134.468409028231,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,31,8.0,2.0,1.0,64.0,0.01,True,,0.5218720691500331,5519.072010046639,12641.752446862962,0.0,3539.387603092852,2908.762954528669,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,32,8.0,2.0,2.0,8.0,0.0,True,,0.26455129149037904,6320.876223431482,12641.752446862962,0.0,2290.912565947339,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,33,8.0,2.0,2.0,8.0,0.01,True,,0.3028104055466077,6164.79162625115,12641.752446862962,0.0,2384.363321731654,2263.043338324158,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,34,8.0,2.0,2.0,16.0,0.0,True,,0.29423318647743646,6320.876223431482,12641.752446862962,0.0,2666.1437345275012,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,35,8.0,2.0,2.0,16.0,0.01,True,,0.3510829873407915,6077.138174561262,12641.752446862962,0.0,2775.47972151995,2350.6967900140457,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,36,8.0,2.0,2.0,32.0,0.0,True,,0.3208247487467047,6320.876223431482,12641.752446862962,0.0,3002.3076819109324,2106.958741143826,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,37,8.0,2.0,2.0,32.0,0.01,True,,0.4209713025263352,5898.162471228113,12641.752446862962,0.0,3211.551242691054,2529.6724933471946,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,38,8.0,2.0,2.0,64.0,0.0,True,,0.33127905305876976,6320.876223431482,12641.752446862962,0.0,3134.468409028231,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,39,8.0,2.0,2.0,64.0,0.01,True,,0.5218720691500331,5519.072010046639,12641.752446862962,0.0,3539.387603092852,2908.762954528669,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,40,8.0,2.0,4.0,8.0,0.0,True,,0.7342243741229363,5496.116598179332,11000.0,1641.7524468629617,2881.0577497765134,2931.718366395975,1641.7524468629617,0.0,3.8834018206679217,1375
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,41,8.0,2.0,4.0,8.0,0.01,True,,0.6992697798771534,5462.927089598187,11272.0,1369.7524468629617,2900.758725071304,2964.90787497712,1369.7524468629617,0.0,2.759253653911678,1409
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,42,8.0,2.0,4.0,16.0,0.0,True,,0.4568570490255706,6004.632610970948,12024.0,617.7524468629617,2692.196727421905,2423.2023536043603,617.7524468629617,0.0,7.367389029052433,1503
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,43,8.0,2.0,4.0,16.0,0.01,True,,0.4011270850820386,5955.736346530561,12440.0,201.75244686296173,2698.746182535645,2472.098618044747,201.75244686296173,0.0,4.738340506175032,1555
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,44,8.0,2.0,4.0,32.0,0.0,True,,0.29317478301077615,6320.876223431481,12641.752446862962,0.0,2652.7636599130824,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,45,8.0,2.0,4.0,32.0,0.01,True,,0.37960529883229716,5942.491860620589,12641.752446862962,0.0,2799.435937756198,2485.3431039547177,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,46,8.0,2.0,4.0,64.0,0.0,True,,0.29391712917225277,6320.876223431481,12641.752446862962,0.0,2662.1482163163487,2106.9587411438265,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,47,8.0,2.0,4.0,64.0,0.01,True,,0.40985357124084515,5816.014110532302,12641.752446862962,0.0,2865.6327342696186,2611.820854043005,0.0,0.0,0.0,1581
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,48,16.0,1.0,1.0,8.0,0.0,True,,0.5892893854496942,5494.340679173885,12641.752446862962,0.0,3503.2967549455475,2933.494285401422,0.0,826.5355442575955,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,49,16.0,1.0,1.0,8.0,0.01,True,,0.6519112920896859,5241.904210887699,12641.752446862962,0.0,3638.6905479837897,3185.930753687608,0.0,851.7012219972268,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,50,16.0,1.0,1.0,16.0,0.0,True,,0.3332684094696583,6320.87622343148,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,51,16.0,1.0,1.0,16.0,0.01,True,,0.4238984648197298,5938.923461970968,12641.752446862962,0.0,3350.458180633079,2488.911502604339,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,52,16.0,1.0,1.0,32.0,0.0,True,,0.3332684094696584,6320.876223431481,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,53,16.0,1.0,1.0,32.0,0.01,True,,0.4747581987406058,5724.915226544879,12641.752446862962,0.0,3458.3937578088908,2702.9197380304286,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,54,16.0,1.0,1.0,64.0,0.0,True,,0.3332684094696586,6320.876223431482,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,55,16.0,1.0,1.0,64.0,0.01,True,,0.5663837261757375,5338.656330848159,12641.752446862962,0.0,3651.053754215276,3089.1786337271483,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,56,16.0,1.0,2.0,8.0,0.0,True,,0.5892893854496942,5494.340679173885,12641.752446862962,0.0,3503.2967549455475,2933.494285401422,0.0,826.5355442575955,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,57,16.0,1.0,2.0,8.0,0.01,True,,0.6519112920896859,5241.904210887699,12641.752446862962,0.0,3638.6905479837897,3185.930753687608,0.0,851.7012219972268,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,58,16.0,1.0,2.0,16.0,0.0,True,,0.3332684094696583,6320.87622343148,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,59,16.0,1.0,2.0,16.0,0.01,True,,0.4238984648197298,5938.923461970968,12641.752446862962,0.0,3350.458180633079,2488.911502604339,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,60,16.0,1.0,2.0,32.0,0.0,True,,0.3332684094696584,6320.876223431481,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,61,16.0,1.0,2.0,32.0,0.01,True,,0.4747581905317485,5724.915295727775,12641.752446862962,0.0,3458.393826991787,2702.919668847532,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,62,16.0,1.0,2.0,64.0,0.0,True,,0.3332684094696586,6320.876223431482,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,63,16.0,1.0,2.0,64.0,0.01,True,,0.566382870097959,5338.663545730394,12641.752446862962,0.0,3651.0609690975107,3089.1714188449137,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,64,16.0,1.0,4.0,8.0,0.0,True,,0.4960449676889876,5760.533000073312,12641.752446862962,0.0,3256.1970317108166,2667.301964501995,0.0,560.343223358168,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,65,16.0,1.0,4.0,8.0,0.01,True,,0.556778456151068,5508.348560378088,12641.752446862962,0.0,3386.6497835619994,2919.4864041972196,0.0,567.2070986409533,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,66,16.0,1.0,4.0,16.0,0.0,True,,0.3250367669975205,6320.876223431481,12641.752446862962,0.0,3055.5549739394155,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,67,16.0,1.0,4.0,16.0,0.01,True,,0.4120965409945109,5951.316966727589,12641.752446862962,0.0,3232.244943129479,2476.5179978477186,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,68,16.0,1.0,4.0,32.0,0.0,True,,0.3303613992868427,6320.876223431481,12641.752446862962,0.0,3122.867657211601,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,69,16.0,1.0,4.0,32.0,0.01,True,,0.46154708504431663,5768.1879174558235,12641.752446862962,0.0,3399.5638561904025,2659.6470471194843,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,70,16.0,1.0,4.0,64.0,0.0,True,,0.3328269829207936,6320.876223431481,12641.752446862962,0.0,3154.036955149045,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,71,16.0,1.0,4.0,64.0,0.01,True,,0.5504384538154304,5403.865294233898,12641.752446862962,0.0,3612.4999768028138,3023.9696703414093,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,72,16.0,2.0,1.0,8.0,0.0,True,,0.38367093323478807,6143.454980886292,12641.752446862962,0.0,3175.819239531005,2284.3799836890153,0.0,177.42124254518893,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,73,16.0,2.0,1.0,8.0,0.01,True,,0.43821064469667004,5918.372823012397,12641.752446862962,0.0,3306.219616152003,2509.4621415629103,0.0,173.79300206390127,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,74,16.0,2.0,1.0,16.0,0.0,True,,0.3332684094696583,6320.87622343148,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,75,16.0,2.0,1.0,16.0,0.01,True,,0.41880796313223,5960.576674338889,12641.752446862962,0.0,3340.2383493891693,2467.2582902364184,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,76,16.0,2.0,1.0,32.0,0.0,True,,0.3332684094696584,6320.876223431481,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,77,16.0,2.0,1.0,32.0,0.01,True,,0.46982896631308874,5745.64718617777,12641.752446862962,0.0,3447.909520789397,2682.187778397537,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,78,16.0,2.0,1.0,64.0,0.0,True,,0.3332684094696586,6320.876223431482,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,79,16.0,2.0,1.0,64.0,0.01,True,,0.5610288378599424,5360.974591755496,12641.752446862962,0.0,3639.154234014737,3066.860372819812,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,80,16.0,2.0,2.0,8.0,0.0,True,,0.38367093323478807,6143.454980886292,12641.752446862962,0.0,3175.819239531005,2284.3799836890153,0.0,177.42124254518893,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,81,16.0,2.0,2.0,8.0,0.01,True,,0.43821064469667004,5918.372823012397,12641.752446862962,0.0,3306.219616152003,2509.4621415629103,0.0,173.79300206390127,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,82,16.0,2.0,2.0,16.0,0.0,True,,0.3332684094696583,6320.87622343148,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,83,16.0,2.0,2.0,16.0,0.01,True,,0.41880796313223,5960.576674338889,12641.752446862962,0.0,3340.2383493891693,2467.2582902364184,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,84,16.0,2.0,2.0,32.0,0.0,True,,0.3332684094696584,6320.876223431481,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,85,16.0,2.0,2.0,32.0,0.01,True,,0.46982896631308874,5745.64718617777,12641.752446862962,0.0,3447.909520789397,2682.187778397537,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,86,16.0,2.0,2.0,64.0,0.0,True,,0.3332684094696586,6320.876223431482,12641.752446862962,0.0,3159.617360303267,2106.9587411438265,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,87,16.0,2.0,2.0,64.0,0.01,True,,0.5610288378599424,5360.974591755496,12641.752446862962,0.0,3639.154234014737,3066.860372819812,0.0,0.0,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,88,16.0,2.0,4.0,8.0,0.0,True,,0.3628588170390575,6185.189853870863,12641.752446862962,0.0,3058.789674135231,2242.6451107044436,0.0,135.68636956061712,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,89,16.0,2.0,4.0,8.0,0.01,True,,0.4279122582912783,5922.438329530565,12641.752446862962,0.0,3197.35066982753,2505.396635044742,0.0,162.6360631446927,0.0,791
3,Atacama,5,5,MVP_coverage_mid,12641.752446862962,,90,16.0,2.0,4.0,16.0,0.0,True,,0.3250367669975205,6320.876223431481,12641.752446862962,0.0,3055.5549739394155,2106.9587411438265,0.0,0.0,0.0,791
